PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Cell Cycle,,,,,-,EML4 and NUDC in mitotic spindle formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648017"",""EML4 binds to microtubules"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,Depolymerisation of the Nuclear Lamina,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5244669"",""CDK1 phosphorylates lamins and facilitates depolymerization of lamin filaments"")",Yes,"[1, 4, 5, 7, 8, 9, 11, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,Phosphorylation of the APC/C,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174132"",""Free APC/C phosphorylated by Cyclin B:Cdc2"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141429"",""Inactivation of APC/C via CDC20 sequestration"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Cyclin D associated events in G1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""RB1 binds and inhibits E2F1/2/3:DP1/2 complexes"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Postmitotic nuclear pore complex (NPC) reformation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634219"",""NUP93 recruits the Nup62 complex"")",Yes,"[1, 4, 5, 7, 8, 9, 11, 15, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",22,,,
Cell Cycle,,,,,-,Polo-like kinase mediated events,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088298"",""FOXM1 stimulates CCNB1 transcription"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Initiation of Nuclear Envelope (NE) Reformation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624798"",""LBR binds KPNB1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Inhibition of DNA recombination at telomere,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""TERRA transcription"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 26, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,Meiotic synapsis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""Synapsis"")",Yes,"[1, 4, 5, 7, 8, 9, 13, 15, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",22,,,
Cell Cycle,,,,,-,Mitotic Telophase/Cytokinesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156673"",""Regulation of KIF23 (MKLP1) by phosphorylation"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Autodegradation of the E3 ubiquitin ligase COP1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-264458"",""Proteasome mediated degradation of COP1"")",Yes,[16],1,,,
Cell Cycle,,,,,-,Orc1 removal from chromatin,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68948"",""Ubiquitinated Orc1 is degraded by the proteasome"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Mitotic Metaphase/Anaphase Transition,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""Down Regulation of Emi1 through Phosphorylation of Emi1"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Activation of the pre-replicative complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69299"",""Cdt1 associates with geminin"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,MASTL Facilitates Mitotic Progression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2430552"",""p-S62-ARPP19/p-S67-ENSA binds PP2A-PPP2R2D"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961665"",""PCNA gene expression is stimulated by E2F1 and repressed by the DREAM complex"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Mitotic Telophase/Cytokinesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156723"",""Regulation of KIF20A (MKL2) by phosphorylation"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Ubiquitin-dependent degradation of Cyclin D,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75822"",""Relocalization of nuclearly localized phospho-(T286):cyclin D1:Cdk4 to cytoplasm"")",Yes,[39],1,,,
Cell Cycle,,,,,-,Unwinding of DNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169461"",""MCM8 mediated fork unwinding"")",Yes,[14],1,,,
Cell Cycle,,,,,-,Stabilization of p53,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6793685"",""Ubiquitinated TP53 translocates to the cytosol"")",Yes,"[1, 3, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,G1/S-Specific Transcription,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961982"",""RRM2 gene expression is stimulated by E2F1 and inhibited by E2F6"")",Yes,"[1, 4, 5, 7, 8, 9, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",20,,,
Cell Cycle,,,,,-,Unwinding of DNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176942"",""Multiple proteins are localized at replication fork"")",Yes,"[1, 4, 5, 7, 8, 9, 14, 16, 21, 22, 23, 25, 27, 29, 31, 32, 33, 34, 36, 37, 28]",21,,,
Cell Cycle,,,,,-,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69600"",""Proteolytic degradation of ubiquitinated-Cdc25A"")",Yes,[20],1,,,
