PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Path_Start,Longest_Path_End,Longest_Path_Links
Metabolism of proteins,SRP-dependent cotranslational protein targeting to membrane,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1799335"",""Synthesis of nascent polypeptide containing signal sequence"")",Yes,45,3,ATF6 (ATF6-alpha) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791163"",""Expression of HSP90B1 (Endoplasmin)"")",Yes,[84],1,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159795"",""GGCX gamma-carboxylates 3D-PROC(33-197) (pro-protein C light chain)"")",Yes,46,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791157"",""Expression of DNAJC3 (p58IPK)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022412"",""Renin hydrolyzes Angiotensinogen to Angiotensin-(1-10)"")",Yes,47,5,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380177"",""alanine + tRNA(Ala) + ATP => Ala-tRNA(Ala) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159819"",""GGCX gamma-carboxylates 3D-F10(32-179) (pro-factor X light chain)"")",Yes,48,1,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023632"",""DPP4(39-766) hydrolyzes Glucagon-like Peptide-1 (GLP-1)"")",Yes,[77],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6781779"",""USP13 deubiquitinates BECN1,USP10"")",Yes,49,4,Termination of O-glycan biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981814"",""GalNAc alpha-2,6-sialyltransferase II can add a sialic acid to the T antigen at the alpha 6 position"")",Yes,[56],1,,,
Metabolism of proteins,Downregulation of TGF-beta receptor signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2179291"",""UCHL5, USP15 deubiquitinate TGFBR1"")",Yes,50,1,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159733"",""Furin cleaves pro-factor X to factor X"")",Yes,[48],1,,,
Metabolism of proteins,Ovarian tumor domain proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869506"",""TNFAIP3 in OTUD7B:TNFAIP3:ZRANB1 deubiquitinates K63polyUb-TRAF6"")",Yes,51,4,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791114"",""Expression of FKBP14"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Sialic acid metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084999"",""NEU1 hydrolyses Neu5Ac from glycoconjugates"")",Yes,52,2,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791108"",""Expression of SULT1A3"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Glycoprotein hormones,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-378956"",""Luteinizing hormone is a heterodimer"")",Yes,53,1,Synthesis of dolichyl-phosphate-glucose,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446211"",""Flipping of dolichyl-phosphate-glucose into the ER lumen"")",Yes,[94],1,,,
Metabolism of proteins,Surfactant metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5685290"",""SFTPD gene produces SFTPD protein"")",No,-,-,Transport to the Golgi and subsequent modification,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947991"",""Transport of glycoproteins with Man8 (or Man9) N-glycans to the Golgi"")",Yes,[63],1,,,
Metabolism of proteins,Surfactant metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683831"",""CCDC59 binds TTF1"")",No,-,-,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381412"",""IGFBP2 binds IGF forming IGF:IGFBP2"")",No,-,-,,,
Metabolism of proteins,Negative regulators of DDX58/IFIH1 signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936381"",""OTUD5 deubiquitinates TRAF3"")",Yes,54,4,Protein repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676926"",""Methionine sulfoxide is oxidised to methionine sulfone"")",Yes,[90],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696945"",""USP33 deubiquitinates CCP110,ARRB"")",Yes,55,6,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791057"",""Expression of TSPYL2"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-913675"",""GALNTs transfer GalNAc from UDP-GalNAc to mucins to form Tn antigens"")",Yes,56,11,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791088"",""Expression of GFPT1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Zinc efflux and compartmentalization by the SLC30 family,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437139"",""ZnT6 transports zinc into the golgi apparatus"")",Yes,57,3,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9010034"",""ADAM10:Zn2+:TSPANs cleaves APP(18-770)"")",Yes,[82],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696600"",""USP17 deubiquitinates RCE1, CDC25A, DDX58, IFIH1"")",Yes,58,6,Metalloprotease DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696547"",""STAMBPL1 is a deubiquitinase"")",Yes,"[2, 6, 12, 13, 17, 23, 36, 39, 42, 49, 51, 54, 55, 58, 62, 73, 92, 93]",18,,,
Metabolism of proteins,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658092"",""SIAH1, SIAH2 bind SNCAIP"")",Yes,59,1,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159796"",""Furin cleaves pro-factor IX to factor IX"")",Yes,[65],1,,,
Metabolism of proteins,SUMO is proteolytically processed,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993763"",""SENP1,2,5 proteolytically process SUMO3"")",Yes,60,3,Synthesis of glycosylphosphatidylinositol (GPI),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162797"",""mannose (a1-2) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI -> mannose (a1) mannose (a1-2) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI"")",Yes,"[7, 44]",2,,,
Metabolism of proteins,Metalloprotease DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691381"",""MYSM1 deubiquitinates Histone H2A"")",No,-,-,Synthesis of GDP-mannose,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446221"",""Mannose-1-phosphate converted to GDP-Mannose"")",Yes,[30],1,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807214"",""GGCX gamma-carboxylates BGLAP(24-100) (pro-osteocalcin)"")",Yes,61,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8953356"",""Expression of EXTL2"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696968"",""USP20, USP33 deubiquitinate ADRB2"")",Yes,62,6,Attachment of GPI anchor to uPAR,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162729"",""uPAR-acyl-GPI + H2O -> uPAR + long-chain fatty acid"")",Yes,"[7, 44]",2,,,
Metabolism of proteins,Asparagine N-linked glycosylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446209"",""Transfer of N-glycan to the protein"")",Yes,63,5,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791064"",""Expression of ARFGAP1 (GAP)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,O-glycosylation of TSR domain-containing proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5173192"",""POFUT2 transfers fucose to TSR domain-containing proteins"")",Yes,64,1,Termination of O-glycan biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977228"",""Sialyltransferase I can add sialic acid to the T antigen at the alpha 6 position"")",Yes,[56],1,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159803"",""GGCX gamma-carboxylates 3D-F9(29-461) (pro-factor IX)"")",Yes,65,1,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380224"",""arginine + tRNA(Arg) + ATP => Arg-tRNA(Arg) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853515"",""OTULIN,USP5 cleaves UBC yielding ubiquitin"")",No,-,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791134"",""Expression of SHC1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72622"",""Release of eIF4E from the inactive eIF4E:4E-BP complex "")",Yes,66,10,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380229"",""aspartate + tRNA(Asp) + ATP => Asp-tRNA(Asp) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Neddylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690808"",""UCHL3, SENP8 cleave NEDD8"")",Yes,67,2,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159728"",""Furin cleaves pro-prothrombin to prothrombin"")",Yes,[38],1,,,
Metabolism of proteins,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-964825"",""Progressive trimming of alpha-1,2-linked mannose residues from Man8GlcNAc2 to produce Man5GlcNAc2"")",Yes,68,1,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380240"",""glycine + tRNA(Gly) + ATP => Gly-tRNA(Gly) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690196"",""USP8 deubiquitinates RNF128"")",Yes,69,1,Response of EIF2AK4 (GCN2) to amino acid deficiency,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791173"",""Expression of ATF3"")",Yes,"[29, 35, 66]",3,,,
Metabolism of proteins,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-964830"",""Progressive trimming of alpha-1,2-linked mannose residues from Man7GlcNAc2 to produce Man5GlcNAc2"")",Yes,70,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791177"",""Expression of KLHDC3"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Cargo concentration in the ER,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694427"",""MIA3 binds procollagen VII"")",Yes,71,3,L13a-mediated translational silencing of Ceruloplasmin expression,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156823"",""Association of phospho-L13a with GAIT element of Ceruloplasmin mRNA"")",Yes,"[29, 66]",2,,,
Metabolism of proteins,SUMO is proteolytically processed,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2990842"",""SENP1,2,5 proteolytically process SUMO2"")",Yes,72,3,Protein repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676940"",""MSRA reduces L-methyl-(S)-S-oxide to L-Methionine"")",Yes,[90],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6782106"",""USP10 deubiquitinates SNX3, CFTR"")",Yes,73,6,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163798"",""Furin cleaves pro-protein Z to protein Z"")",Yes,[20],1,,,
Metabolism of proteins,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-964737"",""Progressive trimming of alpha-1,2-linked mannose residues from Man9GlcNAc2 to produce Man5GlcNAc2"")",Yes,74,1,Neddylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956026"",""CUL9:RBX1 ubiquitinates BIRC5"")",Yes,"[11, 67]",2,,,
Metabolism of proteins,Eukaryotic Translation Elongation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156909"",""eEF1A complexes with GTP"")",Yes,75,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791130"",""Expression of CTDSP2"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619024"",""CES1trimer hydrolyses ACEI pro-drugs to ACEIs"")",Yes,76,2,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380170"",""tyrosine + tRNA(Tyr) + ATP => Tyr-tRNA(Tyr) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381799"",""Synthesis of Preproglucagon in intestinal L cells"")",Yes,77,2,Reactions specific to the complex N-glycan synthesis pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975829"",""Addition of a GlcNAc on the alpha 1,4 branch by MGAT2"")",Yes,[34],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690080"",""USP3,SAGA deubiquitinate Histone H2A,H2B"")",No,-,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791075"",""Expression of DNAJB11"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Sialic acid metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4085021"",""GNE hydrolyzes/epimerises UDP-GlcNAc to ManNAc and UDP"")",Yes,78,2,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791131"",""Expression of PDIA6 (Protein disulfide-isomerase A6)"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,SUMO is proteolytically processed,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2990840"",""SENP1,2,5 proteolytically process SUMO1"")",Yes,79,3,Termination of O-glycan biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977071"",""Sialyltransferase I can add sialic acid to the Tn antigen at the alpha 6 position"")",Yes,[56],1,,,
Metabolism of proteins,Ovarian tumor domain proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690870"",""OTUD7B,TNFAIP3 deubiquitinate TRAF6"")",Yes,80,1,Termination of O-glycan biosynthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981809"",""ST6GALNAC3/4 can add a sialic acid to the sialyl T antigen to form the disialyl T antigen"")",Yes,[56],1,,,
Metabolism of proteins,Eukaryotic Translation Termination,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6800138"",""N6AMT1:TRMT112 transfers CH3 group from AdoMet to ETF1 dimer"")",Yes,81,1,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023626"",""DPP4(39-766) hydrolyzes Glucose-dependent Insulinotropic Polypeptide (GIP)"")",Yes,[88],1,,,
Metabolism of proteins,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9010113"",""ADAM10:Zn2+ binds TSPANs"")",Yes,82,1,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159773"",""Furin cleaves pro-protein S to protein S"")",Yes,[86],1,,,
Metabolism of proteins,Synthesis of UDP-N-acetyl-glucosamine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-449715"",""GFPT1,2 transfer an amino group from L-Gln to F6P to form GlcN6P"")",Yes,83,1,Transport to the Golgi and subsequent modification,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-915148"",""Correctly folded glycoproteins translocate to the Golgi"")",Yes,[63],1,,,
Metabolism of proteins,ATF6 (ATF6-alpha) activates chaperones,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381158"",""ATF6:HSPA5 (ATF6-alpha:BiP) dissociates and HSPA5 binds unfolded protein"")",Yes,84,53,Removal of aminoterminal propeptides from gamma-carboxylated proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159868"",""Furin cleaves pro-factor VII to factor VII"")",Yes,[19],1,,,
Metabolism of proteins,IRE1alpha activates chaperones,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381217"",""IRE1:BiP dissociates in response to unfolded protein"")",Yes,85,49,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022379"",""ACE2 hydrolyzes Angiotensin-(1-8) to Angiotensin-(1-7)"")",Yes,"[31, 47, 76, 89]",4,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696960"",""USP49 deubiquitinates H2B"")",No,-,-,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5667107"",""SIAH1, SIAH2 ubiquitinate SNCAIP"")",Yes,"[2, 13, 23, 39, 55, 58, 59, 62, 73, 92]",10,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159752"",""GGCX gamma-carboxylates PROS1(25-676) (pro-protein S)"")",Yes,86,1,"Synthesis, secretion, and deacylation of Ghrelin","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023617"",""Butyrylcholinesterase hydrolyzes acyl Ghrelin"")",Yes,[24],1,,,
Metabolism of proteins,Reactions specific to the complex N-glycan synthesis pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028788"",""FUT8 transfers fucosyl group from GDP-Fuc to GlcNAc of NGP"")",Yes,87,1,"Synthesis, secretion, and deacylation of Ghrelin","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023619"",""Platelet-activating factor acetylhydrolase (PLA2G7) hydrolyzes acyl Ghrelin"")",Yes,[24],1,,,
Metabolism of proteins,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400500"",""Synthesis of prepro-Glucose-dependent Insulinotropic Polypeptide (preproGIP) in intestinal K cells"")",Yes,88,2,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791122"",""Expression of PDIA5"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2065357"",""Prorenin:Prorenin Receptor hydrolyzes Angiotensinogen to Angiotensin-(1-10)"")",Yes,89,5,ATF4 activates genes in response to endoplasmic reticulum  stress,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791107"",""Expression of DDIT3 (CHOP, GADD153) in response to unfolded protein"")",Yes,"[29, 35, 66, 84]",4,,,
Metabolism of proteins,Protein repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5676912"",""Methionine is oxidised to methionine sulfoxide"")",Yes,90,3,ATF4 activates genes in response to endoplasmic reticulum  stress,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791095"",""Expression of HERPUD"")",Yes,"[29, 35, 66]",3,,,
Metabolism of proteins,Neddylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956099"",""VHL:EloB,C:NEDD8-CUL2:RBX1 complex binds UBXN7"")",No,-,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791116"",""Expression of DDX11"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Gamma-carboxylation of protein precursors,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163810"",""GGCX gamma-carboxylates GAS6(31-691) (pro-GAS6)"")",Yes,91,1,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791128"",""Expression of LMNA"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869456"",""USP4 deubiquitinate TRAF2,TRAF6"")",Yes,92,7,Surfactant metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687284"",""DMBT1 binds SFTPD 12mer, SFTPAs"")",Yes,[32],1,,,
Metabolism of proteins,Ub-specific processing proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696627"",""CYLD deubiquitinates K63polyUb-TRAF2,K63polyUb-TRAF6,K63polyUb-RIPK1,K63polyUb-IKBKG"")",Yes,93,5,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381503"",""IGFBP6 binds IGF forming IGF:IGFBP6"")",No,-,-,,,
Metabolism of proteins,Synthesis of dolichyl-phosphate-glucose,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810464"",""NUDT14 hydrolyses UDP-Glc to G1P and UMP"")",Yes,94,1,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-914006"",""Addition of galactose to the Tn antigen via an alpha-1,3 linkage forms a Core 8 glycoprotein"")",Yes,[56],1,,,
Metabolism of proteins,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658574"",""PARK2 binds SNCAIP"")",Yes,95,1,Amyloid fiber formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976734"",""Amyloid fibrils have additional components"")",Yes,"[10, 28, 37]",3,,,
Metabolism of proteins,Synthesis of Dolichyl-phosphate,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-446200"",""DOLPP1 dephosphorylates DOLDP to DOLP"")",Yes,96,1,Hypusine synthesis from eIF5A-lysine,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204662"",""DOHH:Fe2+ hydroxylates Dhp-K50-EIF5A to form Hyp-K50-EIF5A"")",No,-,-,,,
Metabolism of proteins,,,,,-,Metabolism of Angiotensinogen to Angiotensins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2022396"",""Neprilysin hydrolyzes Angiotensin-(1-10) to Angiotensin-(1-7)"")",Yes,"[31, 47, 89]",3,,,
Metabolism of proteins,,,,,-,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850594"",""Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins"")",Yes,[63],1,,,
Metabolism of proteins,,,,,-,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853379"",""ENGASE hydrolyses unfolded protein:(GlcNAc)2 (Man(9-5)"")",Yes,[63],1,,,
Metabolism of proteins,,,,,-,Metalloprotease DUBs,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691431"",""PSMD14 cleaves K63-linked ubiquitin"")",Yes,"[2, 6, 12, 13, 17, 23, 36, 39, 49, 51, 54, 55, 58, 62, 73, 92, 93]",17,,,
Metabolism of proteins,,,,,-,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1964501"",""Addition of galactose to Core 6 glycoprotein"")",Yes,[56],1,,,
Metabolism of proteins,,,,,-,O-linked glycosylation of mucins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-914017"",""Addition of GalNAc to the Tn antigen via an alpha-1,6 linkage forms a Core 7 glycoprotein"")",Yes,[56],1,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380176"",""isoleucine + tRNA(Ile) + ATP => Ile-tRNA(Ile) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791124"",""Expression of DNAJB9"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380201"",""threonine + tRNA(Thr) + ATP => Thr-tRNA(Thr) + AMP + pyrophosphate"")",No,-,-,,,
Metabolism of proteins,,,,,-,UCH proteinases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690759"",""BAP1:Ub-HCFC1 deubiquitinates BAP1:Ub-HCFC1"")",Yes,[21],1,,,
Metabolism of proteins,,,,,-,Ovarian tumor domain proteases,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5690827"",""TNFAIP3 (A20) ubiquitinates RIPK1"")",Yes,"[2, 12, 13, 23, 39, 55, 58, 62, 69, 73, 80, 92]",12,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791158"",""Expression of CXXC1"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Synthesis of glycosylphosphatidylinositol (GPI),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162742"",""(ethanolamineP) mannose (a1-2) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI -> (ethanolamineP) mannose (a1-2) (ethanolamineP) mannose (a1-6) (ethanolamineP) mannose (a1-4) glucosaminyl-acyl-PI"")",Yes,"[7, 44]",2,,,
Metabolism of proteins,,,,,-,XBP1(S) activates chaperone genes,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1791144"",""Expression of EXTL3"")",Yes,"[84, 85]",2,,,
Metabolism of proteins,,,,,-,Mitochondrial tRNA aminoacylation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380241"",""glutamine + tRNA(Glu) + ATP => Glu-tRNA(Glu) + AMP + pyrophosphate"")",No,-,-,,,
