PathwayName,StartPathwayName,StartPoint,StartPoint_in_Path?,StartPath_ID,StartPoint_Count,EndPathwayName,EndPoint,EndPoint_in_Path?,EndPath_ID,EndPoint_Count,Longest_Short_Path,High_Degree_Path,Low_High_Degree_Path
Disease,CD163 mediating an anti-inflammatory response,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9662781"",""CD163 gene produces CD163 protein"")",Yes,50,1,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868567"",""CDK5:p25 phosphorylates PRDX1"")",No,-,-,,,
Disease,Constitutive Signaling by NOTCH1 PEST Domain Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2769007"",""Ubiquitination of DLL/JAG ligands upon binding to NOTCH1 PEST domain mutants"")",Yes,51,5,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687435"",""Enhanced autophagosome formation"")",Yes,"[27, 32, 39, 65, 72, 74, 108, 110]",8,,,
Disease,Signaling by FGFR1 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654544"",""Ligand-independent dimerization of overexpressed FGFR1c"")",Yes,52,1,FGFR3 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2077420"",""FGFR3 mutants bind and are inactivated by tyrosine kinase inhibitors"")",Yes,"[10, 25, 91]",3,,,
Disease,Constitutive Signaling by Overexpressed ERBB2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1227964"",""ERBB2 homodimerization"")",Yes,53,12,Constitutive Signaling by EGFRvIII,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638137"",""EGFRvIII cancer variant does not bind EGF ligand"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,The NLRP3 inflammasome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-879221"",""PSTPIP1 binds Pyrin"")",Yes,54,1,KW2449-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702570"",""KW2449-resistant FLT3 mutants don't bind KW2449"")",Yes,[15],1,,,
Disease,InlB-mediated entry of Listeria monocytogenes into host cell,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8875371"",""InlB binds MET"")",Yes,55,1,The NLRP3 inflammasome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-877361"",""Pyrin binds ASC"")",Yes,"[54, 83]",2,,,
Disease,Signaling by extracellular domain mutants of KIT,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9680242"",""Ligand-independent dimerization of KIT extracellular domain mutants"")",Yes,56,2,Modulation by Mtb of host immune system,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9637635"",""esxA binds B2M"")",Yes,[103],1,,,
Disease,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694580"",""nsp8 binds MAP1LC3B"")",Yes,57,1,gilteritinib-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702589"",""gilteritinib-resistant FLT3 mutants don't bind gilteritinib"")",Yes,[15],1,,,
Disease,Toxicity of botulinum toxin type E (botE),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5228941"",""Transcytosis and dissociation of botE:NTNHA"")",Yes,58,1,midostaurin-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702601"",""midostaurin-resistant FLT3 mutants don't bind midostaurin"")",Yes,[15],1,,,
Disease,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665388"",""ERBB2 ECD mutants heterodimerize with EGFR"")",Yes,59,14,Hh mutants are degraded by ERAD,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5387392"",""processing defective Hh variants are degraded by the proteasome"")",No,-,-,,,
Disease,Synthesis and processing of ENV and VPU,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187211"",""Splicing of HIV RNA transcript"")",Yes,60,15,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664991"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 KD mutants"")",Yes,"[90, 93, 105]",3,,,
Disease,Influenza Infection,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168272"",""Binding of the influenza virion to the host cell"")",Yes,61,4,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672177"",""PI3K catalyses the phosphorylation of PIP2 to PIP3 downstream of mutant PDGFR"")",Yes,[109],1,,,
Disease,CD163 mediating an anti-inflammatory response,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9662747"",""iRHOM2 transports ADAM17 from ER to the Golgi-network"")",Yes,62,1,crenolanib-resistant FLT3 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9702583"",""crenolanib-resistant FLT3 mutants don't bind crenolanib"")",Yes,[15],1,,,
Disease,Signaling by activated point mutants of FGFR1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2023456"",""Dimerization of FGFR1 point mutants with enhanced kinase activity"")",Yes,63,8,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399966"",""AKT1 E17K mutant phosphorylates GSK3"")",Yes,[78],1,,,
Disease,Toxicity of botulinum toxin type F (botF),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250880"",""botF HC:LC binds SV2A or B or C and GT1b on the target cell surface"")",Yes,64,2,Viral mRNA Translation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192841"",""Viral Protein Synthesis"")",Yes,"[8, 61]",2,,,
Disease,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687121"",""nsp8 binds MAP1LC3B"")",Yes,65,1,Signaling by FLT3 ITD and TKD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9695853"",""FLT3 mutants:GRB2:SOS1-mediated nucleotide exchange on RAS"")",Yes,[15],1,,,
Disease,FCGR3A-mediated IL10 synthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664397"",""IgG binds LPG1G2 in the amastigote form of Leishmania"")",Yes,66,5,Signaling by cytosolic FGFR1 fusion mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1839107"",""BCR-FGFR1-associated PI3K phosphorylates PIP2 to PIP3."")",Yes,"[1, 46, 63]",3,,,
Disease,Signaling by PDGFRA extracellular domain mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672174"",""Ligand-independent dimerization of PDGFRA extracellular domain mutants"")",Yes,67,3,Toxicity of botulinum toxin type F (botF),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250892"",""botF LC cleaves target cell VAMP2"")",Yes,[64],1,,,
Disease,Assembly of Viral Components at the Budding Site,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168882"",""Association of NP into rafts"")",Yes,68,1,Constitutive Signaling by NOTCH1 PEST Domain Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2220979"",""NOTCH1 PEST domain mutants stimulate HES1 transcription"")",Yes,"[41, 51]",2,,,
Disease,Signaling by FGFR2 fusions,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853319"",""FGFR2 fusions dimerize"")",Yes,69,2,Toxicity of botulinum toxin type D (botD),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194809"",""botD LC cleaves target cell VAMP1"")",Yes,[102],1,,,
Disease,Signaling by RAF1 mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9656213"",""RAF1 mutants show enhanced heterodimerization with BRAF"")",Yes,70,1,Toxicity of tetanus toxin (tetX),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5228578"",""tetX LC cleaves target cell VAMP2"")",Yes,[95],1,,,
Disease,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673760"",""Ligand-independent dimerization of membrane-tethered fusions of PDGFRA or PDGFRB"")",Yes,71,1,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2399941"",""AKT1 E17K mutant phosphorylates BAD"")",Yes,[78],1,,,
Disease,Potential therapeutics for SARS,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683488"",""ACE2 is glycosylated to glycosylated-ACE2"")",Yes,72,23,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863007"",""p25-bound CDK5 phosphorylates CDC25B"")",No,-,-,,,
Disease,Regulation of actin dynamics for phagocytic cup formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029445"",""An unknown GEF exchanges GTP for GDP on CDC42:GDP"")",Yes,73,2,Constitutive Signaling by Overexpressed ERBB2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634418"",""RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and ERBB2 homodimer:p-SHC1"")",Yes,"[53, 81, 111]",3,,,
Disease,Assembly of the SARS-CoV-1 Replication-Transcription Complex (RTC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9680812"",""nsp7 binds nsp8"")",Yes,74,23,Prevention of phagosomal-lysosomal fusion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636439"",""PtpA:Ub dephosphorylates p-Y133-VPS33B"")",Yes,[2],1,,,
Disease,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2033479"",""Dimerization of FGFR2 point mutants with enhanced kinase activity"")",Yes,75,3,Signaling by FGFR4 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655235"",""Activated FGFR4 mutant-associated PI3K phosphorylates PIP2 to PIP3"")",Yes,[80],1,,,
Disease,Inhibition of membrane repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697057"",""esxG binds esxH"")",Yes,76,1,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868666"",""CDK5:p25 phosphorylates JUN"")",No,-,-,,,
Disease,VEGFA-VEGFR2 Pathway,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434637"",""PI(3,4,5)P3 binds VAV1,2,3"")",Yes,77,4,STAT5 activation downstream of FLT3 ITD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698043"",""FLT3 ITD- and STAT5-dependent CDKN1A gene expression"")",Yes,"[1, 14, 15, 46, 63]",5,,,
Disease,Constitutive Signaling by AKT1 E17K in Cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2219536"",""AKT1 E17K mutant binds PIP2"")",Yes,78,13,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863674"",""CDC25C binds YWHAE (14-3-3-epsilon)"")",No,-,-,,,
Disease,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5210918"",""pagA binds ANTXR2"")",Yes,79,7,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683630"",""Nucleoprotein translocates to the plasma membrane"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,FGFR4 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2038946"",""Dimerization of FGFR4 mutants with enhanced kinase activity"")",Yes,80,3,Signaling by cytosolic FGFR1 fusion mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1888198"",""FGFR1OP-FGFR1 phosphorylates STAT1 and STAT3"")",Yes,"[1, 46, 63]",3,,,
Disease,Drug-mediated inhibition of ERBB2 signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9652277"",""ERBB2 binds trastuzumab"")",Yes,81,1,Signaling by FGFR1 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1982066"",""Ligand-independent phosphorylation of overexpressed FGFR1"")",Yes,[84],1,,,
Disease,Signaling by activated point mutants of FGFR1,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2023451"",""FGFR1c P252X mutants bind ligand with enhanced affinity"")",Yes,82,1,"Biosynthesis of A2E, implicated in retinal degradation","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2467738"",""A2E translocates to RPE cells"")",Yes,[98],1,,,
Disease,The NLRP3 inflammasome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-844610"",""NLRP3 recruits PYCARD (ASC) via a PYD-PYD interaction"")",Yes,83,2,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8870698"",""FASLG (FasL) gene expression"")",No,-,-,,,
Disease,Signaling by FGFR1 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1982065"",""Ligand-independent dimerization of overexpressed FGFR1b"")",Yes,84,2,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673761"",""Autophosphorylation of membrane-tethered fusions of PDGFRA or PDGFRB"")",Yes,[71],1,,,
Disease,The NLRP3 inflammasome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603905"",""Expression of NLRP3 gene"")",No,-,-,Translation of Replicase and Assembly of the Replication Transcription Complex,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698265"",""Enhanced autophagosome formation"")",Yes,"[27, 39, 57, 72, 74, 108, 110]",7,,,
Disease,Antimicrobial action and antimicrobial resistance in Mtb,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697086"",""Rifampicin binds Mtb RNAP"")",Yes,85,1,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211391"",""Anthrax lef cleaves target cell MAP2K4 (MEK4)"")",Yes,"[34, 44, 79]",3,,,
Disease,Budding and maturation of HIV virion,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3159232"",""Recruitment Of HIV Virion Budding Machinery"")",Yes,86,14,Maturation of replicase proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694261"",""nsp9 forms a homodimer"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029983"",""Dimerization of FGFR2 ligand-independent mutants"")",Yes,87,3,Constitutive Signaling by NOTCH1 PEST Domain Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2220966"",""NOTCH1 PEST domain mutants stimulate HES5 transcription"")",Yes,"[41, 51]",2,,,
Disease,Attachment and Entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683478"",""CQ, HCQ diffuses from cytosol to endocytic vesicle lumen"")",Yes,88,1,Signaling by FGFR3 point mutants in cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655277"",""Activated FGFR3 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,"[10, 25, 91]",3,,,
Disease,WNT5:FZD7-mediated leishmania damping,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9673349"",""WNT5 binds FZD7"")",Yes,89,2,Signaling by FGFR1 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655326"",""Activated FGFR1 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange"")",Yes,"[1, 46, 63]",3,,,
Disease,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665121"",""ERBB2 KD mutants bind TKIs"")",Yes,90,3,Antimicrobial action and antimicrobial resistance in Mtb,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697085"",""RNAP transcribes Mtb RNA polyanion"")",Yes,[85],1,,,
Disease,Signaling by activated point mutants of FGFR3,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2033476"",""Dimerization of FGFR3 point mutants with enhanced kinase activity"")",Yes,91,3,Signaling by FGFR2 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029992"",""Tyrosine kinase inhibitors bind to overexpressed FGFR2 variants"")",Yes,[18],1,,,
Disease,Interleukin-1 processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448702"",""Caspase-1 active tetramer formation"")",Yes,92,1,Loss of phosphorylation of MECP2 at T308,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9005561"",""Active PKA, CaMK IV do not phosphorylate MECP2 mutants R306C,(R306H) at T308"")",Yes,[17],1,,,
Disease,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649393"",""ERBB2 KD mutants bind trastuzumab"")",Yes,93,3,IkBA variant leads to EDA-ID,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5228811"",""NFKBIA variant is not phosphorylated within IkBA:NF-kappaB"")",Yes,[4],1,,,
Disease,Tolerance of reactive oxygen produced by macrophages,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222469"",""SodC reduces superoxide to H2O2"")",Yes,94,1,Defective factor XII causes hereditary angioedema,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9655046"",""Cleavage of FXII variant by KLKB1"")",Yes,[7],1,,,
Disease,Toxicity of tetanus toxin (tetX),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5228407"",""tetX HC:LC binds target cell-surface gangliosides"")",Yes,95,1,Toxicity of botulinum toxin type B (botB),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194796"",""botB LC cleaves target cell VAMP2"")",Yes,[5],1,,,
Disease,Mtb iron assimilation by chelation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222738"",""Carboxymycobactin gets secreted"")",Yes,96,1,Signaling by FGFR1 amplification mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654545"",""Ligand-independent phosphorylation of overexpressed FGFR1c"")",Yes,[52],1,,,
Disease,Signaling by FGFR3 fusions in cancer,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853317"",""FGFR3 fusions dimerize"")",Yes,97,2,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863011"",""p25-bound CDK5 phosphorylates CDC25C"")",No,-,-,,,
Disease,"Biosynthesis of A2E, implicated in retinal degradation","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466846"",""atRAL can spontaneously react with PE to form NRPE"")",Yes,98,1,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665408"",""RAS activation by SOS1 bound to phosphorylated heterodimers of ERBB2 ECD mutants and EGFR through GRB2"")",Yes,"[26, 59, 107]",3,,,
Disease,Late Phase of HIV Life Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162914"",""Myristoylation of Nef"")",Yes,99,14,Activated point mutants of FGFR2,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2033486"",""Autocatalytic phosphorylation of FGFR2c mutants with enhanced ligand binding"")",Yes,[43],1,,,
Disease,Toxicity of botulinum toxin type C (botC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5246506"",""botC HC:LC binds GT1b on the target cell surface"")",Yes,100,2,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683714"",""Unphosphorylated nucleoprotein translocates to the plasma membrane"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,InlA-mediated entry of Listeria monocytogenes into host cells,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8876497"",""InlA binds CDH1"")",Yes,101,1,Regulation of actin dynamics for phagocytic cup formation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029469"",""p-ERK phosphorylates WAVEs and ABI"")",Yes,"[9, 66, 73, 77, 112]",5,,,
Disease,Toxicity of botulinum toxin type D (botD),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250607"",""botD HC:LC binds SV2A or B or C and GD2 on the target cell surface"")",Yes,102,2,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211224"",""Anthrax cya catalyzes the conversion of ATP to cAMP"")",Yes,"[34, 44, 79]",3,,,
Disease,Modulation by Mtb of host immune system,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9637651"",""esxA translocates from Mtb cytosol to the host's ER"")",Yes,103,1,Defective CFTR causes cystic fibrosis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5678992"",""Ivacaftor:CFTR G551D transports Cl- from cytosol to extracellular region"")",Yes,[11],1,,,
Disease,Inhibition of nitric oxide production,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636251"",""PPE2 binds KPNA1:KPNB1"")",Yes,104,1,Signaling by FGFR2 IIIa TM,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853320"",""FGFR2IIIa TM binds ligand and full length receptors to inhibit signaling"")",Yes,[45],1,,,
Disease,Signaling by ERBB2 KD Mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664567"",""ERBB2 KD mutants heterodimerize"")",Yes,105,14,Interleukin-1 processing,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448678"",""CTSG cleaves CASP1(1-404)"")",Yes,[83],1,,,
Disease,Mtb iron assimilation by chelation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1222722"",""Mycobactin is exported"")",Yes,106,1,Signaling by PDGFRA extracellular domain mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672163"",""SOS-mediated nucleotide exchange on RAS downstream of PDGFRA extracellular domain dimers"")",Yes,[67],1,,,
Disease,Signaling by ERBB2 ECD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9665405"",""ERBB2 ECD mutants bind trastuzumab"")",Yes,107,3,Signaling by cytosolic FGFR1 fusion mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1839091"",""Cytosolic FGFR1 fusion protein-associated PI3K phosphorylates PIP2 to PIP3"")",Yes,"[1, 46, 63]",3,,,
Disease,Maturation of nucleoprotein,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9687724"",""GSK3B binds GSKi"")",Yes,108,23,Signaling by FGFR1 in disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655290"",""Activated FGFR1 mutant-associated PI3K phosphorylates PIP2 to PIP3"")",Yes,"[1, 46, 63]",3,,,
Disease,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9672168"",""Ligand-independent dimerization of PDGFR mutants"")",Yes,109,3,Signaling by FLT3 fusion proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9703441"",""SOS1-mediated nucleotide exchange of RAS downstream of FLT3 fusion mutants"")",Yes,[14],1,,,
Disease,Attachment and Entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9685655"",""CTSL bind CTSL inhibitors"")",Yes,110,23,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670433"",""KIT mutants:PI3K catalyze synthesis of PIP3"")",Yes,"[38, 48, 56]",3,,,
Disease,Drug-mediated inhibition of ERBB2 signaling,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9652264"",""ERBB2 binds TKIs"")",Yes,111,1,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211340"",""Anthrax lef cleaves target cell MAP2K1 (MEK1)"")",Yes,"[34, 44, 79]",3,,,
Disease,FCGR3A-mediated IL10 synthesis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9664285"",""IgG binds the surface of the amastigote form of Leishmania"")",Yes,112,5,Abortive elongation of HIV-1 transcript in the absence of Tat,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167147"",""Separation of abortive HIV-1 transcript from template"")",Yes,[47],1,,,
Disease,FGFR4 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2012086"",""Constitutive dimerization of FGFR4 Y367C mutant"")",Yes,113,1,Toxicity of botulinum toxin type F (botF),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194808"",""botF LC cleaves target cell VAMP1"")",Yes,[64],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225956"",""Inefficient ubiquitination of ligand-responsive p-6Y-EGFR mutants by p-Y371-CBL"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Replication of the SARS-CoV-1 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9682712"",""nsp15 binds RB1"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,FGFR4 mutant receptor activation,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2012087"",""Autocatalytic phosphorylation of FGFR4 Y367C mutant"")",Yes,[113],1,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225951"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with ligand-responsive p-6Y-EGFR mutants)"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Replication of the SARS-CoV-1 genome,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683455"",""nsp16 binds VHL"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211356"",""Anthrax lef cleaves target cell MAP2K2 (MEK2)"")",Yes,"[34, 44, 79]",3,,,
Disease,,,,,-,Attachment and Entry,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9695415"",""glycosylated-ACE2 binds ACE2 inhibitors"")",Yes,"[27, 39, 72, 74, 108, 110]",6,,,
Disease,,,,,-,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225957"",""SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with phosphorylated SHC1 and ligand-responsive p-6Y-EGFR mutants)"")",Yes,"[35, 53, 59, 105]",4,,,
Disease,,,,,-,Toxicity of botulinum toxin type C (botC),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194793"",""botC LC cleaves target cell SNAP25"")",Yes,[100],1,,,
Disease,,,,,-,Uptake and function of anthrax toxins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211405"",""Anthrax lef cleaves target cell MAP2K6 (MEK6)"")",Yes,"[34, 44, 79]",3,,,
Disease,,,,,-,Inhibition of nitric oxide production,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636261"",""NOS2 gene produces NOS2 protein"")",Yes,[104],1,,,
Disease,,,,,-,STAT5 activation downstream of FLT3 ITD mutants,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9703436"",""STAT5-dependent PIM1 gene expression downstream of FLT3 ITD and fusion mutants"")",Yes,"[1, 14, 15, 46, 63]",5,,,
Disease,,,,,-,Rev-mediated nuclear export of HIV RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165055"",""Hydrolysis of Ran:GTP to Ran:GDP"")",Yes,[8],1,,,
