First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-6814091,R-HSA-6811431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814091"",""ARL1 recruits TGN Golgin homodimers"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")","Rothfels, K"
R-HSA-6814671,R-HSA-6814674,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")","Rothfels, K"
R-HSA-6814671,R-HSA-6811431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814671"",""Fusion of late-endosome derived vesicles at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")","Rothfels, K"
R-HSA-6814678,R-HSA-6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")","Rothfels, K"
R-HSA-6814678,R-HSA-6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")","Rothfels, K"
R-HSA-6814678,R-HSA-6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")","Rothfels, K"
R-HSA-6814678,R-HSA-8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")","Rothfels, K"
R-HSA-6814678,R-HSA-6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")","Rothfels, K"
R-HSA-6814678,R-HSA-5694423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814678"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")","Rothfels, K"
R-HSA-6814682,R-HSA-6814674,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814674"",""Tethering of late endosome-derived vesicles by GARP, STX10:ST16:VTI1A and Golgins"")","Rothfels, K"
R-HSA-6814682,R-HSA-6811428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811428"",""RIC1:RGP1 recruits RAB6:GDP to the TGN"")","Rothfels, K"
R-HSA-6814682,R-HSA-6811431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814682"",""Fusion of early-endosome derived vesicles at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811431"",""RAB6:GTP binds the GARP and COG complexes, t-SNAREs and endosome-derived vesicles"")","Rothfels, K"
R-HSA-6814683,R-HSA-6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")","Rothfels, K"
R-HSA-6814683,R-HSA-6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")","Rothfels, K"
R-HSA-6814683,R-HSA-6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")","Rothfels, K"
R-HSA-6814683,R-HSA-8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")","Rothfels, K"
R-HSA-6814683,R-HSA-6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")","Rothfels, K"
R-HSA-6814683,R-HSA-5694423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814683"",""NSF-dependent ATP hydrolysis disassembles the cis-SNARE at the TGN"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")","Rothfels, K"
R-HSA-6814833,R-HSA-8854290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854290"",""TBC1D20 binds NS5A"")","Garapati, P V"
R-HSA-6814833,R-HSA-6814831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814831"",""TBC1D20 binds RAB1:GTP"")","Rothfels, K"
R-HSA-6814833,R-HSA-5694439,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")","Rothfels, K"
R-HSA-8847635,R-HSA-8849748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849748"",""The COG complex binds RABs at the Golgi membrane"")","Rothfels, K"
R-HSA-8847635,R-HSA-6811433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811433"",""The COG tethering complex interacts with numerous SNAREs at the Golgi membrane"")","Rothfels, K"
R-HSA-8847635,R-HSA-8847544,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847544"",""The COG complex and CUX1 and GOLGA5 dimers contribute to intra-Golgi vesicle tethering"")","Rothfels, K"
R-HSA-8847635,R-HSA-6809006,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")","Rothfels, K"
R-HSA-8847638,R-HSA-6814684,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")","Rothfels, K"
R-HSA-8847638,R-HSA-6814676,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")","Rothfels, K"
R-HSA-8847638,R-HSA-6811425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")","Rothfels, K"
R-HSA-8847638,R-HSA-8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")","Rothfels, K"
R-HSA-8847638,R-HSA-6809014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")","Rothfels, K"
R-HSA-8847638,R-HSA-5694423,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")","Rothfels, K"
R-HSA-8849353,R-HSA-8849348,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849348"",""RAB6:GTP and BICD homodimers bind COPI-independent Golgi-to-ER retrograde cargo"")","Rothfels, K"
R-HSA-8849353,R-HSA-6809003,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809003"",""ERGIC-to-Golgi vesicles bind dynein:dynactin "")","Rothfels, K"
R-HSA-8850041,R-HSA-8849353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850041"",""RAB3GAP1:RAB3GAP2 promotes nucleotide exchange on RAB18"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")","Rothfels, K"
R-HSA-8856813,R-HSA-8866283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856813"",""AAK1 phosphorylates AP-2 mu subunit at T156"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866283"",""ARBB recruits GPCRs into clathrin-coated pits"")","Rothfels, K"
R-HSA-8863723,R-HSA-8863463,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863463"",""STON2 binds SYT proteins"")","Rothfels, K"
R-HSA-8863723,R-HSA-8863727,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")","Rothfels, K"
R-HSA-8863723,R-HSA-8863721,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")","Rothfels, K"
R-HSA-8867754,R-HSA-8862280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")","Rothfels, K"
R-HSA-8867754,R-HSA-8868071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868071"",""Clathrin recruits PIK3C2A"")","Rothfels, K"
R-HSA-8869438,R-HSA-8866277,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866277"",""AP-2 directly binds some endocytic cargo"")","Rothfels, K"
R-HSA-8869438,R-HSA-8871196,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871196"",""Initial binding of AP-2 and clathrin to PI(4,5)P2"")","Rothfels, K"
R-HSA-8869438,R-HSA-8868659,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868659"",""Clathrin recruits auxilins to the clathrin-coated vesicle"")","Rothfels, K"
R-HSA-8869438,R-HSA-8856808,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")","Rothfels, K"
R-HSA-8869438,R-HSA-8862280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")","Rothfels, K"
R-HSA-8869438,R-HSA-8867754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")","Rothfels, K"
R-HSA-8869438,R-HSA-8868651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")","Rothfels, K"
R-HSA-8869438,R-HSA-8868230,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")","Rothfels, K"
R-HSA-8871193,R-HSA-8856808,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871193"",""Dissociation of AAK1 and dephosphorylation of AP-2 mu2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")","Rothfels, K"
R-HSA-917696,R-HSA-917730,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917696"",""Cargo Sequestration"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917730"",""Cargo Recognition And Sorting"")","Gillespie, ME"
R-HSA-917700,R-HSA-917696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917700"",""MVB Vesicle Formation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917696"",""Cargo Sequestration"")","Gillespie, ME"
R-HSA-5694421,R-HSA-5694435,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""PP6 dephosphorylates SEC24"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694435"",""MIA2 and MIA3 load procollagen VII into COPII vesicles"")","Rothfels, K"
R-HSA-5694421,R-HSA-5694415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""PP6 dephosphorylates SEC24"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""SEC24A,B:SEC23A bind SEC22B"")","Rothfels, K"
R-HSA-5694421,R-HSA-5694413,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""PP6 dephosphorylates SEC24"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694413"",""SEC4C,D bind GOSR2 and STX5"")","Rothfels, K"
R-HSA-5694446,R-HSA-6807875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694446"",""BET1:GOSR2:STX5 bind v-SNARES on tethered vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""ARFGAP, cargo, v-SNAREs and p24 proteins bind nascent COPI complex"")","Rothfels, K"
R-HSA-917693,R-HSA-5671702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917693"",""ESCRT Disassembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5671702"",""AP1G2 binds HGS and CHMP2A"")","Jassal, B"
