First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-445089,R-HSA-373736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""Shootin-1 links L1 and retrograde actin flow"")","Garapati, P V"
R-HSA-445089,R-HSA-374677,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374677"",""L1 binds ERM family members"")","Garapati, P V"
R-HSA-445089,R-HSA-445084,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""Phosphorylation of L1 by SRC"")","Garapati, P V"
R-HSA-445089,R-HSA-374680,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""L1 trans-homophilic interaction"")","Garapati, P V"
R-HSA-445089,R-HSA-374673,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""L1 binds RanBPM"")","Garapati, P V"
R-HSA-445089,R-HSA-437234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""Heat-Stable Antigen binds L1"")","Garapati, P V"
R-HSA-445089,R-HSA-374672,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""Cis-heterodimerization of L1 and Axonin-1"")","Garapati, P V"
R-HSA-445089,R-HSA-392752,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""Phosphorylation of L1 by CK-II"")","Garapati, P V"
R-HSA-445089,R-HSA-374669,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""L1 binds NRP1"")","Garapati, P V"
R-HSA-445089,R-HSA-445069,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""L1-EGFR trans-heterodimerization"")","Garapati, P V"
R-HSA-445089,R-HSA-374686,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""L1 interaction with Integrins"")","Garapati, P V"
R-HSA-445089,R-HSA-374681,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""L1 and NCAM1 engaged in cis-interaction"")","Garapati, P V"
R-HSA-445089,R-HSA-374683,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""Dephosphorylation of pL1 (Y1176)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""Interaction of L1 with Neurocan"")","Garapati, P V"
R-HSA-445091,R-HSA-373729,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""Phosphorylation of Neurofascin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373729"",""Neurofascin binds Ankyrin-G"")","Garapati, P V"
R-HSA-445091,R-HSA-437243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""Phosphorylation of Neurofascin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437243"",""Doublecortin binds phosphorylated neurofascin"")","Garapati, P V"
R-HSA-445091,R-HSA-447034,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""Phosphorylation of Neurofascin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447034"",""CHL1 interacts with Ankyrin-G"")","Garapati, P V"
R-HSA-445091,R-HSA-447030,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""Phosphorylation of Neurofascin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447030"",""NrCAM binds Ankyrin-G"")","Garapati, P V"
R-HSA-448958,R-HSA-448957,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448958"",""Nuclear translocation of p38 MAPK"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448957"",""Interaction of p38 MAPK with JLP"")","Garapati, P V"
R-HSA-452392,R-HSA-2889036,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452392"",""Transcription of POU5F1 (OCT4)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2889036"",""Translation of OCT4 mRNA"")","May, B"
R-HSA-452894,R-HSA-2972979,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452894"",""Expression of SOX2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2972979"",""POU5F1 (OCT4), NANOG bind the CDX2 promoter"")","May, B"
R-HSA-480301,R-HSA-452894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""Expression of EPAS1 (HIF2A)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452894"",""Expression of SOX2"")","May, B"
R-HSA-480301,R-HSA-452392,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""Expression of EPAS1 (HIF2A)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452392"",""Transcription of POU5F1 (OCT4)"")","May, B"
R-HSA-480301,R-HSA-452838,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""Expression of EPAS1 (HIF2A)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452838"",""Expression of NANOG"")","May, B"
R-HSA-480470,R-HSA-452838,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480470"",""Expression of ZIC3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452838"",""Expression of NANOG"")","May, B"
R-HSA-480520,R-HSA-1112609,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480520"",""Expression of SALL4"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112609"",""POU5F1 (OCT4), SOX2, NANOG, ZSCAN10, PRDM14, SMAD2, FOXP1-ES bind the POU5F1 (OCT4) promoter"")","May, B"
R-HSA-555065,R-HSA-392749,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""Formation of clathrin coated vesicle"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392749"",""Transport of L1 into endosomes"")","Garapati, P V"
R-HSA-560491,R-HSA-381283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381283"",""Expression of PPARG"")","May, B"
R-HSA-560491,R-HSA-9634430,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634430"",""IL6R gene expression is enhanced by CEBPA"")","May, B"
R-HSA-560491,R-HSA-9617087,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617087"",""CEBPA binds the promoter of the GFI1 gene"")","May, B"
R-HSA-560491,R-HSA-9624120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624120"",""CEBPA binds CDK2"")","May, B"
R-HSA-560491,R-HSA-9617207,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617207"",""SPI1 (PU.1), CEBPA and DEK bind the promoter of the CSF3R (G-CSFR) gene"")","May, B"
R-HSA-560491,R-HSA-9616241,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616241"",""CEBPA binds the promoter of the CEBPE gene"")","May, B"
R-HSA-560491,R-HSA-9624112,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624112"",""CEBPA binds CDK4"")","May, B"
R-HSA-560491,R-HSA-9616243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616243"",""CEBPA gene transcription is enhanced by RUNX1, SPI1 (PU.1), GATA2, TAL1 (SCL), FLI1, MYB, LEF1, and CEBPA"")","May, B"
R-HSA-560491,R-HSA-9624668,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624668"",""CEBPA binds CDKN1A (p21)"")","May, B"
R-HSA-560491,R-HSA-9622363,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622363"",""CEBPA binds the promoter of the KLF5 gene"")","May, B"
R-HSA-560491,R-HSA-9618582,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""Expression of CEBPA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618582"",""CEBPA binds MYC gene:E2F1"")","May, B"
R-HSA-5617431,R-HSA-381290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617431"",""Retinoic acid activates HOXA1 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")","May, B"
R-HSA-5617452,R-HSA-381290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617452"",""Retinoic acid activates HOXB1 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")","May, B"
R-HSA-5617457,R-HSA-5693644,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617457"",""HOXB1 mRNA is translated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693644"",""HOXB1 maintains activation of HOXB1 chromatin"")","May, B"
R-HSA-5617458,R-HSA-5617452,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617458"",""HOXA1 mRNA is translated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617452"",""Retinoic acid activates HOXB1 chromatin"")","May, B"
R-HSA-5617668,R-HSA-5617454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617668"",""HOXB3 mRNA is translated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617454"",""HOXB1 gene is transcribed"")","May, B"
R-HSA-5617859,R-HSA-381290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617859"",""Retinoic acid activates HOXB4 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")","May, B"
R-HSA-5617862,R-HSA-381290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617862"",""Retinoic acid activates HOXA4 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")","May, B"
R-HSA-5617896,R-HSA-381290,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617896"",""Retinoic acid activates HOXD4 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381290"",""PPARG:RXRA heterodimer binds to PPARG corepressors"")","May, B"
R-HSA-5621002,R-HSA-5617486,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5621002"",""HOXB1 activates HOXB2 expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617486"",""HOXB2 gene is transcribed"")","May, B"
R-HSA-5693644,R-HSA-5617454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693644"",""HOXB1 maintains activation of HOXB1 chromatin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617454"",""HOXB1 gene is transcribed"")","May, B"
R-HSA-6800120,R-HSA-452701,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6800120"",""POU5F1 (OCT4), SOX2, NANOG bind DPPA4 gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452701"",""Expression of DPPA4"")","May, B"
R-HSA-6809393,R-HSA-8942224,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809393"",""Keratin filaments bind cell-cell adhesion complexes"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8942224"",""Filaggrin binds Keratin tonofilament:Desmosome"")","Jupe, S"
R-HSA-6810158,R-HSA-5617661,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810158"",""HOXB3 chromatin is activated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617661"",""MAFB:JUN and EGR2 activate HOXB3 expression"")","May, B"
R-HSA-6810937,R-HSA-6814734,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810937"",""Lamellar bodies bind the early cornified envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814734"",""CDSN binds the cornified envelope"")","Jupe, S"
R-HSA-6814387,R-HSA-6814764,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814387"",""CASP14 cleaves filaggrin"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814764"",""Plasma membrane resorption"")","Jupe, S"
R-HSA-6814734,R-HSA-6814298,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814734"",""CDSN binds the cornified envelope"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814298"",""Late envelope proteins bind cornified envelope:CDSN"")","Jupe, S"
R-HSA-8849638,R-HSA-8850818,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849638"",""Dissociation of the SPINK5:KLK5 complex at low pH"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850818"",""SPINK9 binds KLK5"")","Jupe, S"
R-HSA-8849638,R-HSA-8850831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849638"",""Dissociation of the SPINK5:KLK5 complex at low pH"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850831"",""KLK5 cleaves and activates KLK8"")","Jupe, S"
R-HSA-8849638,R-HSA-8849646,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849638"",""Dissociation of the SPINK5:KLK5 complex at low pH"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849646"",""SPINK5(490-624) binds KLK5"")","Jupe, S"
R-HSA-8849638,R-HSA-8850794,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849638"",""Dissociation of the SPINK5:KLK5 complex at low pH"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850794"",""SPINK6 binds KLK5"")","Jupe, S"
R-HSA-8849826,R-HSA-8850818,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849826"",""ST14 hydrolyzes and activates KLK5"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850818"",""SPINK9 binds KLK5"")","Jupe, S"
R-HSA-8849826,R-HSA-8849857,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849826"",""ST14 hydrolyzes and activates KLK5"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849857"",""KLK5 cleaves and activates CELA2"")","Jupe, S"
R-HSA-8849826,R-HSA-8850831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849826"",""ST14 hydrolyzes and activates KLK5"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850831"",""KLK5 cleaves and activates KLK8"")","Jupe, S"
R-HSA-8849826,R-HSA-8850794,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849826"",""ST14 hydrolyzes and activates KLK5"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850794"",""SPINK6 binds KLK5"")","Jupe, S"
R-HSA-8985591,R-HSA-8985594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985591"",""SLIT2-bound ROBO1 binds MYO9B"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""MYO9B inactivates RHOA"")","Orlic-Milacic, M"
R-HSA-8985594,R-HSA-3928651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""MYO9B inactivates RHOA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""NGEF exchanges GTP for GDP on RHOA"")","Garapati, P V"
R-HSA-8985594,R-HSA-3928592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""MYO9B inactivates RHOA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""p190RhoGEF exchanges GTP for GDP on RHOA, activating it"")","Garapati, P V"
R-HSA-8986083,R-HSA-204364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986083"",""USP33 deubiquitinates ROBO1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204364"",""ROBO1 binds SLIT2"")","Garapati, P V"
R-HSA-8986083,R-HSA-9010951,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986083"",""USP33 deubiquitinates ROBO1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9010951"",""ROBO1 binds NRP1"")","Orlic-Milacic, M"
R-HSA-9011313,R-HSA-9011289,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011313"",""Proteasome degrades ubiquitinated ROBO3.1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011289"",""ZSWIM8 binds ROBO3.1"")","Orlic-Milacic, M"
R-HSA-9011346,R-HSA-9011347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011346"",""MSI1 binds ROBO3.1 mRNA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011347"",""ROBO3.1 mRNA translation is positively regulated by MSI1"")","Orlic-Milacic, M"
R-HSA-9011347,R-HSA-9011224,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011347"",""ROBO3.1 mRNA translation is positively regulated by MSI1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011224"",""ROBO3.1 binds DCC"")","Orlic-Milacic, M"
R-HSA-9014610,R-HSA-9014652,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9014610"",""Translation of ROBO3.2 mRNA initiates NMD"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9014652"",""Translation of ROBO3.2 mRNA is negatively regulated by NMD"")","Orlic-Milacic, M"
R-HSA-9613644,R-HSA-9613768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613644"",""SOX10-dependent POU3F1 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613768"",""SOX10, POU3F1 and POU3F2 bind EGR2 gene"")","Rothfels, K"
R-HSA-9613648,R-HSA-9613644,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613648"",""SOX10 dimer binds the POU3F1 promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613644"",""SOX10-dependent POU3F1 gene expression"")","Rothfels, K"
R-HSA-9613760,R-HSA-5617454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617454"",""HOXB1 gene is transcribed"")","May, B"
R-HSA-9613760,R-HSA-5617661,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617661"",""MAFB:JUN and EGR2 activate HOXB3 expression"")","May, B"
R-HSA-9613760,R-HSA-5617484,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617484"",""EGR2 (KROX20) activates HOXA2 expression"")","May, B"
R-HSA-9613760,R-HSA-5617492,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617492"",""EGR2 (KROX20) activates HOXB2 expression"")","May, B"
R-HSA-9613760,R-HSA-9615638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615638"",""EGR2 and SOX10 bind the MBP gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9621400,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621400"",""EGR2 and SREBF2 dimer bind SCD5 gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9621406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621406"",""EGR2 and SREBF2 dimer bind CYP51A1 gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9614790,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614790"",""EGR2, SOX10 and SMARCA4 bind the MPZ gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9619657,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619657"",""EGR2 and SOX10 bind the PRX gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9616116,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616116"",""EGR2 and SOX10 bind the MAG gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9618559,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618559"",""EGR2, SOX10 and TEAD1 bind enhancers in the PMP22 gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9621411,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621411"",""EGR2 and SREBF2(1-484) dimer bind HMGCR gene"")","Rothfels, K"
R-HSA-9613760,R-HSA-9618725,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618725"",""SOX10, EGR2 and NAB proteins bind the GJB1 promoter"")","Rothfels, K"
R-HSA-9613760,R-HSA-381337,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613760"",""EGR2 gene expression"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381337"",""Expression of CEBPB in adipogenesis"")","May, B"
R-HSA-9614273,R-HSA-9613644,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614273"",""ADGRG heterodimer translocates to plasma membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613644"",""SOX10-dependent POU3F1 gene expression"")","Rothfels, K"
R-HSA-9617064,R-HSA-9634433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617064"",""SPI1 (PU.1), PML isoform 4, and EP300 bind the promoter of the CEBPE gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634433"",""CEBPE gene expression is enhanced by CEBPA, SPI1 (PU.1), and retinoic acid"")","May, B"
R-HSA-9617067,R-HSA-9634433,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617067"",""All-trans retinoic acid binds RARA:RXRA at the promoter of the CEBPE gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634433"",""CEBPE gene expression is enhanced by CEBPA, SPI1 (PU.1), and retinoic acid"")","May, B"
R-HSA-9617087,R-HSA-9634446,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617087"",""CEBPA binds the promoter of the GFI1 gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634446"",""GFI1 gene expression is enhanced by CEBPA"")","May, B"
R-HSA-9617207,R-HSA-9634429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617207"",""SPI1 (PU.1), CEBPA and DEK bind the promoter of the CSF3R (G-CSFR) gene"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634429"",""CSF3R gene expression is enhanced by SPI1 (PU.1), CEBPA, and DEK"")","May, B"
R-HSA-9622367,R-HSA-1183032,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622367"",""CEBPA mRNA is translated to yield CEBPA protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1183032"",""Expression of GLUT4"")","May, B"
R-HSA-9622367,R-HSA-1183003,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622367"",""CEBPA mRNA is translated to yield CEBPA protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1183003"",""Expression of Leptin"")","May, B"
R-HSA-9622367,R-HSA-381283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622367"",""CEBPA mRNA is translated to yield CEBPA protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381283"",""Expression of PPARG"")","May, B"
R-HSA-9622367,R-HSA-1183058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622367"",""CEBPA mRNA is translated to yield CEBPA protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1183058"",""Expression of Adiponectin"")","May, B"
R-HSA-9622367,R-HSA-9616243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622367"",""CEBPA mRNA is translated to yield CEBPA protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616243"",""CEBPA gene transcription is enhanced by RUNX1, SPI1 (PU.1), GATA2, TAL1 (SCL), FLI1, MYB, LEF1, and CEBPA"")","May, B"
R-HSA-9622377,R-HSA-977271,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622377"",""CEBPB mRNA is translated to yield CEBPB protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977271"",""Expression of EBF1"")","May, B"
R-HSA-9622377,R-HSA-381283,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622377"",""CEBPB mRNA is translated to yield CEBPB protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381283"",""Expression of PPARG"")","May, B"
R-HSA-9622377,R-HSA-381377,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622377"",""CEBPB mRNA is translated to yield CEBPB protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381377"",""Expression of KLF5"")","May, B"
R-HSA-9622377,R-HSA-1183058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9622377"",""CEBPB mRNA is translated to yield CEBPB protein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1183058"",""Expression of Adiponectin"")","May, B"
