First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-2186747,R-HSA-2187309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187309"",""SMAD2/3:SMAD4 heterotrimer binds SP1"")","Orlic-Milacic, M"
R-HSA-2186747,R-HSA-2186643,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186643"",""MEN1 binds SMAD2/3:SMAD4 heterotrimer"")","Orlic-Milacic, M"
R-HSA-2186747,R-HSA-2127257,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2127257"",""SMAD2/3:SMAD4 heterotrimer forms a complex with RBL1, E2F4/5 and DP1/2"")","Orlic-Milacic, M"
R-HSA-2186747,R-HSA-2176475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2176475"",""Phosphorylation of SMAD2 and SMAD3 linker regions by CDK8 or CDK9"")","Orlic-Milacic, M"
R-HSA-2186747,R-HSA-2187293,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187293"",""SMAD2/3:SMAD4 complex positively regulates JUNB transcription"")","Orlic-Milacic, M"
R-HSA-2186747,R-HSA-1225919,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1225919"",""Phospho R-SMAD(SMAD2/3):CO-SMAD(SMAD4):FOXH1 binds Activin Response Element"")","May, B"
R-HSA-2186785,R-HSA-2186771,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186785"",""RNF111 ubiquitinates SMAD7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186771"",""RNF111 binds SMAD7"")","Orlic-Milacic, M"
R-HSA-2187325,R-HSA-2187330,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187325"",""PARP1 ADP-ribosylates SMAD3 and SMAD4"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187330"",""PARP1 binds SMAD2/3:SMAD4 heterotrimer"")","Orlic-Milacic, M"
R-HSA-2187368,R-HSA-1918092,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187368"",""STUB1 (CHIP) ubiquitinates SMAD3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1918092"",""CHIP (STUB1) mediates ubiquitination of ERBB2"")","Orlic-Milacic, M"
R-HSA-2187368,R-HSA-2187375,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187368"",""STUB1 (CHIP) ubiquitinates SMAD3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187375"",""SMAD3 binds STUB1 (CHIP)"")","Orlic-Milacic, M"
R-HSA-2187395,R-HSA-2187358,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187395"",""Dephosphorylated SMAD2/3 translocates to the cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187358"",""PMEPA1 sequesters unphosphorylated SMAD2/3"")","Orlic-Milacic, M"
R-HSA-2187395,R-HSA-170835,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187395"",""Dephosphorylated SMAD2/3 translocates to the cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170835"",""An anchoring protein, ZFYVE9 (SARA), recruits SMAD2/3"")","Heldin, CH"
R-HSA-2187395,R-HSA-1549526,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187395"",""Dephosphorylated SMAD2/3 translocates to the cytosol"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1549526"",""Phosphorylation of SMAD2/3 by Activin:Activin Receptor"")","May, B"
R-HSA-2187401,R-HSA-2187358,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187401"",""MTMR4 dephosphorylates SMAD2/3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187358"",""PMEPA1 sequesters unphosphorylated SMAD2/3"")","Orlic-Milacic, M"
R-HSA-2187401,R-HSA-2187405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187401"",""MTMR4 dephosphorylates SMAD2/3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187405"",""MTMR4 binds phosphorylated SMAD2/3"")","Orlic-Milacic, M"
R-HSA-2187401,R-HSA-170835,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187401"",""MTMR4 dephosphorylates SMAD2/3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170835"",""An anchoring protein, ZFYVE9 (SARA), recruits SMAD2/3"")","Heldin, CH"
R-HSA-2187401,R-HSA-1549526,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187401"",""MTMR4 dephosphorylates SMAD2/3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1549526"",""Phosphorylation of SMAD2/3 by Activin:Activin Receptor"")","May, B"
R-HSA-2197562,R-HSA-1912359,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197562"",""NOTCH2 stimulates HES1 transcription"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912359"",""HES1 binds TLE"")","Egan, SE"
R-HSA-2197690,R-HSA-442592,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197690"",""Detachment of WASP/WAVE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442592"",""WASPs or WAVEs activate the ARP2/3 complex"")","Jupe, S"
R-HSA-2316429,R-HSA-5623632,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2316429"",""PIP3 recruits PDPK1 to the membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5623632"",""RHOA,RHOB,RHOC,RAC1:GTP:PKN1,2,3 binds PDPK1:PIP3"")","Rivero Crespo, F"
R-HSA-2317332,R-HSA-199443,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2317332"",""PIP3 recruits AKT to the membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199443"",""THEM4 (CTMP) and/or TRIB3 inhibit AKT phosphorylation"")","Annibali, D"
R-HSA-2404134,R-HSA-2453876,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404134"",""RBP4:atROL binds TTR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453876"",""TTR:RBP:atROL binds to STRA6 receptor"")","Jassal, B"
R-HSA-2404137,R-HSA-2453833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404137"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453833"",""RPE65 isomero-hydrolyses atREs to 11cROL"")","Jassal, B"
R-HSA-2404137,R-HSA-74843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404137"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74843"",""atROL binds RBP1 to form RBP1:atROL"")","Carleton, KL"
R-HSA-2404137,R-HSA-2855259,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404137"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2855259"",""atROL binds RBP1 (parenchymal cell)"")","Jassal, B"
R-HSA-2404137,R-HSA-2404142,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404137"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404142"",""atROL binds RBP1"")","Jassal, B"
R-HSA-2404144,R-HSA-74843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404144"",""Parenchymal atROL translocates to HSCs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74843"",""atROL binds RBP1 to form RBP1:atROL"")","Carleton, KL"
R-HSA-2404144,R-HSA-2855259,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404144"",""Parenchymal atROL translocates to HSCs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2855259"",""atROL binds RBP1 (parenchymal cell)"")","Jassal, B"
R-HSA-2429643,R-HSA-2423785,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2429643"",""NREH hydrolyses atREs (HSPG:apoE) to atROL and FAs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2423785"",""CR:atREs binds apoE and HSPG"")","Jassal, B"
R-HSA-2453855,R-HSA-74843,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453855"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74843"",""atROL binds RBP1 to form RBP1:atROL"")","Carleton, KL"
R-HSA-2453855,R-HSA-2855259,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453855"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2855259"",""atROL binds RBP1 (parenchymal cell)"")","Jassal, B"
R-HSA-2453855,R-HSA-2404142,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453855"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404142"",""atROL binds RBP1"")","Jassal, B"
R-HSA-2453855,R-HSA-2404133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2453855"",""LRAT esterifies RBP1:atROL and FACYLs to atREs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2404133"",""A REH hydrolses atREs to atROL and FAs"")","Jassal, B"
R-HSA-2454264,R-HSA-2465919,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2454264"",""11cROL binds to RLBP1 to form RLBP1:11cROL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465919"",""AWAT2 transfers PALM to 11cROL forming 11cRPALM"")","Jassal, B"
R-HSA-2465926,R-HSA-2454081,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465926"",""An atROL isomerase isomerises atROL to 11cROL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2454081"",""RDH5 oxidises 11cROL to 11cRAL"")","Jassal, B"
R-HSA-2465926,R-HSA-74872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465926"",""An atROL isomerase isomerises atROL to 11cROL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74872"",""RDH10,11 oxidise 11cROL to 11cRAL"")","Carleton, KL"
R-HSA-2485182,R-HSA-74882,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485182"",""Gt-GTP dissociates to GNAT1-GTP and GNB1:GNGT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74882"",""GNAT1-GDP binds to GNB1:GNGT1"")","Schmidt, EE"
R-HSA-2514865,R-HSA-3229181,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514865"",""cGMP dissociates from CNG channels"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229181"",""CALM1:Ca2+ binds CNG channel"")","Jassal, B"
R-HSA-2514865,R-HSA-74031,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514865"",""cGMP dissociates from CNG channels"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74031"",""cGMP binds CNG channel to form cGMP:CNG channel"")","Schmidt, EE"
R-HSA-2534096,R-HSA-2534087,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534096"",""METAP1/2 demethylates GNAT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534087"",""NMT1/2 transfer MYS to GNAT1"")","Jassal, B"
R-HSA-2534096,R-HSA-2534040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534096"",""METAP1/2 demethylates GNAT1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534040"",""Unknown NAT N-acylates Gly in GNAT1"")","Jassal, B"
R-HSA-2581474,R-HSA-2485180,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581474"",""GRK1,4,7 phosphorylate MII to p-MII"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485180"",""MII catalyses GDP/GTP exchange on Gt"")","Jassal, B"
R-HSA-2581488,R-HSA-2581474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581488"",""SAG binds p-MII to form p-MII:SAG"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581474"",""GRK1,4,7 phosphorylate MII to p-MII"")","Jassal, B"
R-HSA-2581488,R-HSA-74948,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581488"",""SAG binds p-MII to form p-MII:SAG"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74948"",""PP2A dephosphorylates p-RHO to RHO"")","Carleton, KL"
R-HSA-2581488,R-HSA-2485180,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581488"",""SAG binds p-MII to form p-MII:SAG"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485180"",""MII catalyses GDP/GTP exchange on Gt"")","Jassal, B"
R-HSA-2584246,R-HSA-74065,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2584246"",""GNAT1-GTP hydrolyses its bound GTP to GDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74065"",""GNAT1-GTP binds PDE6 and activates it"")","Schmidt, EE"
R-HSA-2586748,R-HSA-74885,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2586748"",""GUCA binds Ca2+ to form GUCA:Ca2+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74885"",""GUCYs converts GTP to cGMP"")","Carleton, KL"
R-HSA-2671839,R-HSA-2671868,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671839"",""Phosphorylated STAT3 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671868"",""Phosphorylated LEPR Binds STAT3"")","May, B"
R-HSA-2671839,R-HSA-2671747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671839"",""Phosphorylated STAT3 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671747"",""Phosphorylated LEPR Binds SHP2 (PTPN11)"")","May, B"
R-HSA-2671839,R-HSA-2671872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671839"",""Phosphorylated STAT3 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671872"",""Phosphorylated LEP:LEPR:JAK2 Binds SH2B1"")","May, B"
R-HSA-2671839,R-HSA-2671855,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671839"",""Phosphorylated STAT3 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671855"",""Phosphorylated LEPR Binds STAT5"")","May, B"
R-HSA-2671839,R-HSA-2672302,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671839"",""Phosphorylated STAT3 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672302"",""Phosphorylated LEPR Binds SOCS3"")","May, B"
R-HSA-2671876,R-HSA-2671868,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671868"",""Phosphorylated LEPR Binds STAT3"")","May, B"
R-HSA-2671876,R-HSA-2671747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671747"",""Phosphorylated LEPR Binds SHP2 (PTPN11)"")","May, B"
R-HSA-2671876,R-HSA-2671872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671872"",""Phosphorylated LEP:LEPR:JAK2 Binds SH2B1"")","May, B"
R-HSA-2671876,R-HSA-2671855,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671855"",""Phosphorylated LEPR Binds STAT5"")","May, B"
R-HSA-2671876,R-HSA-2672302,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672302"",""Phosphorylated LEPR Binds SOCS3"")","May, B"
R-HSA-2671876,R-HSA-452102,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2671876"",""Phosphorylated STAT5 Dissociates from Leptin Receptor"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452102"",""p-STAT5 dimerizes"")","Ray, KP"
R-HSA-2672302,R-HSA-2586555,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672302"",""Phosphorylated LEPR Binds SOCS3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2586555"",""JAK2 Autophosphorylates in Response to Leptin"")","May, B"
R-HSA-2974731,R-HSA-157933,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2974731"",""Gamma-secretase cleaves CNTN1:NOTCH2 to release NICD2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157933"",""NICD2 traffics to the nucleus"")","Jassal, B"
R-HSA-3229213,R-HSA-2581474,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3229213"",""RCVRN:Ca2+ binds to and inhibits GRK1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2581474"",""GRK1,4,7 phosphorylate MII to p-MII"")","Jassal, B"
R-HSA-3247849,R-HSA-3247840,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247849"",""WLS dissociates from retromer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247840"",""WLS binds WNT ligands in the Golgi"")","Rothfels, K"
R-HSA-3247849,R-HSA-3247839,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247849"",""WLS dissociates from retromer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3247839"",""Retromer associates with WLS"")","Rothfels, K"
R-HSA-3299569,R-HSA-2186607,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186607"",""TGIF recruits HDAC1 to SMAD2/3:SMAD4 heterotrimer"")","Orlic-Milacic, M"
R-HSA-3299569,R-HSA-3322431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3322431"",""XIAP binds TLE"")","Rothfels, K"
R-HSA-3299569,R-HSA-8944362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8944362"",""TCF/LEF:CTNNB1 bind canonical WNT target promoters"")","Rothfels, K"
R-HSA-3299569,R-HSA-8944349,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8944349"",""TLE tetramers bind TCF/LEF at WNT promoters"")","Rothfels, K"
R-HSA-3299569,R-HSA-4641231,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4641231"",""TLE recruits HDAC1 to WNT promoters"")","Rothfels, K"
R-HSA-3322434,R-HSA-3322431,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3322434"",""XIAP dissociates from ub-TLE"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3322431"",""XIAP binds TLE"")","Rothfels, K"
R-HSA-3361751,R-HSA-3299569,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3361751"",""beta-catenin is replaced by repression complexes at the promoter"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3299569"",""Beta-catenin displaces TLE:HDAC1 from TCF/LEF"")","Rothfels, K"
R-HSA-3364042,R-HSA-2186643,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3364042"",""APC promotes disassembly of beta-catenin transactivation complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186643"",""MEN1 binds SMAD2/3:SMAD4 heterotrimer"")","Orlic-Milacic, M"
R-HSA-3364042,R-HSA-201712,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3364042"",""APC promotes disassembly of beta-catenin transactivation complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201712"",""Beta-catenin:TCF associates with BCL9 and PYGO"")","Rothfels, K"
R-HSA-3364042,R-HSA-3364014,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3364042"",""APC promotes disassembly of beta-catenin transactivation complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3364014"",""Recruitment of SET1 methyltransferase complex"")","Rothfels, K"
R-HSA-3371385,R-HSA-8863101,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371385"",""TNF-alpha is cleaved by ADAM17 (TACE)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863101"",""SPPL2a/b cleaves TNF(1-76)"")","Jupe, S"
R-HSA-3640872,R-HSA-3640861,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640872"",""USP34 deubiquitinates AXIN1,AXIN2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640861"",""RNF146 ubiquitinates ADP-ribosylated AXIN"")","Rothfels, K"
R-HSA-3640874,R-HSA-3640862,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640874"",""Ub-RibC-AXIN is degraded by the proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640862"",""Tankyrase binds AXIN"")","Rothfels, K"
R-HSA-3640874,R-HSA-3640844,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640874"",""Ub-RibC-AXIN is degraded by the proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640844"",""RNF146 binds RibC-AXIN:TNKS complex"")","Rothfels, K"
R-HSA-3640874,R-HSA-8948800,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640874"",""Ub-RibC-AXIN is degraded by the proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948800"",""TNKS and TNKS2 PARylate PTEN"")","Orlic-Milacic, M"
R-HSA-3640874,R-HSA-8948832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3640874"",""Ub-RibC-AXIN is degraded by the proteasome"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948832"",""RNF146 polyubiquitinates PARylated PTEN"")","Orlic-Milacic, M"
R-HSA-3769370,R-HSA-1458875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3769370"",""WIF1 binds WNTs"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1458875"",""WNT binds to FZD and LRP5/6"")","Rothfels, K"
R-HSA-3769397,R-HSA-1458875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3769397"",""SOST binds LRP5/6"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1458875"",""WNT binds to FZD and LRP5/6"")","Rothfels, K"
R-HSA-3769401,R-HSA-1458875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3769401"",""DKK and KRM bind LRP5/6"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1458875"",""WNT binds to FZD and LRP5/6"")","Rothfels, K"
R-HSA-377186,R-HSA-5672824,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-377186"",""Activated Akt1 phosphorylates AKT1S1 (PRAS40)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672824"",""Phosphorylated AKT1S1:mTORC1 binds YWHAB"")","Jupe, S"
R-HSA-3772435,R-HSA-1504188,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3772435"",""WNT signaling stimulates CSNK1-dependent phosphorylation of DVL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1504188"",""FZD recruits DVL to the receptor complex"")","Rothfels, K"
R-HSA-3772441,R-HSA-1458875,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3772441"",""sFRP binds WNT3A and inhibits WNT:FZD binding"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1458875"",""WNT binds to FZD and LRP5/6"")","Rothfels, K"
R-HSA-380927,R-HSA-380979,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380927"",""p-AMPK phosphorylates TSC1:TSC2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380979"",""RHEB in mTORC1:RHEB:GTP hydrolyses GTP"")","Wu, J"
R-HSA-380949,R-HSA-200421,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380949"",""AMPK is dephosphorylated"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200421"",""Activation of cytosolic AMPK by phosphorylation"")","Gopinathrao, G"
R-HSA-381749,R-HSA-381750,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381749"",""G Protein trimer formation (olfactory)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381750"",""Olfactory Receptor - G Protein olfactory trimer complex formation"")","Caudy, M"
R-HSA-3858480,R-HSA-3858482,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3858480"",""WNT-dependent phosphorylation of DVL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3858482"",""DVL is recruited to the receptor"")","Rothfels, K"
R-HSA-392206,R-HSA-392129,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392206"",""G alpha (i) inhibits adenylate cyclase"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392129"",""Adenylate cyclase converts ATP to 3',5'-cyclic AMP (cAMP) and pyrophosphate"")","Jupe, S"
R-HSA-392212,R-HSA-9021596,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392212"",""G alpha (i) auto-inactivates by hydrolysing GTP to GDP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021596"",""Membrane estrogen receptors bind SRC"")","Rothfels, K"
R-HSA-3965447,R-HSA-9021596,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3965447"",""G-protein subunits dissociate from WNT:FZD complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021596"",""Membrane estrogen receptors bind SRC"")","Rothfels, K"
R-HSA-3965447,R-HSA-750988,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3965447"",""G-protein subunits dissociate from WNT:FZD complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-750988"",""Inactive G alpha (z) reassociates with G beta:gamma"")","Jupe, S"
