First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-168301,R-HSA-192677,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""Newly synthesized vRNP for export"")","Bortz, E"
R-HSA-168301,R-HSA-168326,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168326"",""Assembly of an Active Transcription Complex"")","Bortz, E"
R-HSA-168301,R-HSA-168280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""Priming and Initiation of Transcription"")","Bortz, E"
R-HSA-168301,R-HSA-168301,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","Bortz, E"
R-HSA-168301,R-HSA-192832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""Initiation of cRNA Synthesis"")","Bortz, E"
R-HSA-168301,R-HSA-192624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","Bortz, E"
R-HSA-168301,R-HSA-192851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","Bortz, E"
R-HSA-168301,R-HSA-192916,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""Initiation of vRNA Synthesis"")","Bortz, E"
R-HSA-168860,R-HSA-168870,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168860"",""Membrane fusion"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168870"",""Neuraminidase enzymatic release from sialic acid"")","Marsh, G"
R-HSA-168865,R-HSA-3642203,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168865"",""NA activation of TGF-beta"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3642203"",""Dimeric TGFB1 does not bind TGFBR2 MSI frameshift mutants"")","Meyer, S"
R-HSA-168871,R-HSA-195726,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168871"",""Fusion of vesicle containing the HA trimer, NA tetramer and M2 tetramer to the Golgi apparatus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195726"",""Association of  NA into rafts"")","Steel, J"
R-HSA-168871,R-HSA-168858,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168871"",""Fusion of vesicle containing the HA trimer, NA tetramer and M2 tetramer to the Golgi apparatus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168858"",""Palmitoylation of cysteine residues on HA in the cis-Golgi network"")","Steel, J"
R-HSA-168871,R-HSA-195739,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168871"",""Fusion of vesicle containing the HA trimer, NA tetramer and M2 tetramer to the Golgi apparatus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195739"",""Palmitoylation of cysteine residues on M2 in the cis-golgi network"")","Steel, J"
R-HSA-168875,R-HSA-168869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168875"",""Trimerization of HA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168869"",""Budding of vesicle with the HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum into the cytosol"")","Steel, J"
R-HSA-168893,R-HSA-168857,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168893"",""Binding of NEP/NS2 to vRNP:M1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168857"",""Binding of vRNP:M1:NEP complex to CRM1 export receptor"")",
R-HSA-168895,R-HSA-195926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168895"",""RNP association"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195926"",""Association with M1 at cell membrane"")","Marsh, G"
R-HSA-169847,R-HSA-168869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169847"",""Assembly of NA tetramers"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168869"",""Budding of vesicle with the HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum into the cytosol"")","Steel, J"
R-HSA-173115,R-HSA-182859,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173115"",""Formation of Pre-Integration Complex (PIC)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182859"",""RNase H-mediated degradation of the RNA strand of the -sssDNA:RNA duplex"")","Gopinathrao, G"
R-HSA-173115,R-HSA-3149454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173115"",""Formation of Pre-Integration Complex (PIC)"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""Packaging of HIV virion on the host cell plasma membrane"")","Gillespie, ME"
R-HSA-173642,R-HSA-3149454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""Packaging of HIV virion on the host cell plasma membrane"")","Gillespie, ME"
R-HSA-173642,R-HSA-200858,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200858"",""Nef Binds and activates the Src-family tyrosine kinase Hck"")","Gillespie, ME"
R-HSA-173642,R-HSA-200954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200954"",""Nef Binds and activates the Src-family tyrosine kinase Lck"")","Gillespie, ME"
R-HSA-173642,R-HSA-200952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""Nef binds a ternary complex comprising DOCK2 guanine nucleotide exchange factor for small Rho-family GTPase Rac, its cofactor ELMO1, and Rac, and activates Rac through this interaction"")",
R-HSA-173642,R-HSA-164943,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164943"",""Nef mediated activation of the T-cell receptor"")","Gillespie, ME"
R-HSA-173642,R-HSA-200908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200908"",""Nef Binds and activates the Src-family tyrosine kinase Fyn"")","Gillespie, ME"
R-HSA-173642,R-HSA-167566,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167566"",""Nef mediated disruption of CD4:Lck Complex"")","Gillespie, ME"
R-HSA-173642,R-HSA-200879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200879"",""Formation of a Nef:ARF1:CD4 complex"")","Gillespie, ME"
R-HSA-173642,R-HSA-167630,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167630"",""Formation of Nef CD28 cytoplasmic tail complex"")","Gillespie, ME"
R-HSA-173642,R-HSA-182243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173642"",""Disintegration of matrix layer"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182243"",""Formation of MHC I:Nef Complex"")","Gillespie, ME"
R-HSA-173647,R-HSA-3149454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173647"",""Transport of trimeric gp41:gp120 to plasma membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""Packaging of HIV virion on the host cell plasma membrane"")","Gillespie, ME"
R-HSA-174493,R-HSA-174493,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174493"",""Glycosylation of ENV polyprotein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174493"",""Glycosylation of ENV polyprotein"")","Gillespie, ME"
R-HSA-174494,R-HSA-171291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174494"",""Synthesis of ENV polyprotein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-171291"",""Folding and Oligomerization of ENV glycoprotein"")","Gopinathrao, G"
R-HSA-175258,R-HSA-175174,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175258"",""2-LTR formation due to circularization of viral DNA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175174"",""Association of Ku heterodimer with viral DNA ends"")","Gopinathrao, G"
R-HSA-175258,R-HSA-175177,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175258"",""2-LTR formation due to circularization of viral DNA"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175177"",""Association of  XRCC4:DNA ligase IV complex with viral DNA ends"")","Gopinathrao, G"
R-HSA-180602,R-HSA-180630,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180602"",""Association of Vif with APOBEC3G"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180630"",""Association of APOBEC3G with Gag"")","Matthews, L"
R-HSA-180627,R-HSA-162590,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180627"",""Interaction of Vpr with importin alpha"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162590"",""Import of PIC to the Host Nucleus"")","Gopinathrao, G"
R-HSA-180687,R-HSA-168880,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180687"",""Conversion of Ran-GDP to Ran-GTP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""vRNP Export through the nuclear pore"")",
R-HSA-180728,R-HSA-180736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180728"",""Association of Ran-GTP with importin-beta"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180736"",""Disassembly of the Rev-importin beta-B23:Ran-GTP complex"")","Matthews, L"
R-HSA-180732,R-HSA-165043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165043"",""Rev multimer-bound HIV mRNA:Crm1:Ran:GTP complex associates with the NPC"")","Rice, AP"
R-HSA-180732,R-HSA-180622,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""Vpr binds nucleoporins"")","Matthews, L"
R-HSA-180732,R-HSA-180710,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""Rev:importin beta:B23 recruited to the nuclear pore"")","Matthews, L"
R-HSA-180732,R-HSA-9614369,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""Transport of HCMV DNA Into the Nucleus"")",
R-HSA-180732,R-HSA-9614367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""HCMV Nuclear Pore Docking"")",
R-HSA-180732,R-HSA-9636128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""Translocation of SCP, Triplex (TRI) complex, CVC complex, and Accessory Proteins from the cytoplasm into the nucleous"")","Gillespie, ME"
R-HSA-180732,R-HSA-9629004,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""Transport of MCP:pPR-AP:pAP Complex into the Nucleous"")",
R-HSA-180732,R-HSA-168880,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""vRNP Export through the nuclear pore"")",
R-HSA-180732,R-HSA-192627,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""Viral mRNA Export"")","Bortz, E"
R-HSA-180732,R-HSA-192925,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192925"",""Export of Spliced Viral mRNA"")","Bortz, E"
R-HSA-180732,R-HSA-1176059,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""Translocation of Influenza A virus nonstructural protein 1 (NS1A) into the nucleus"")","Gillespie, ME"
R-HSA-180732,R-HSA-168337,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""Translocation of Rev:importin-beta:B23 to the nucleus"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168337"",""Docking and transport of the RNP:Karyopherin complex through the nuclear pore"")","Gillespie, ME"
R-HSA-180736,R-HSA-165033,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180736"",""Disassembly of the Rev-importin beta-B23:Ran-GTP complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165033"",""Multimerization of Rev"")","Rice, AP"
R-HSA-180885,R-HSA-165034,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180885"",""Rev multimer-bound HIV mRNA associates with Crm1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165034"",""Rev multimer-bound  HIV mRNA:CRM1 complex associates with Ran:GTP"")","Rice, AP"
R-HSA-182171,R-HSA-3149454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""Packaging of HIV virion on the host cell plasma membrane"")","Gillespie, ME"
R-HSA-182171,R-HSA-200858,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200858"",""Nef Binds and activates the Src-family tyrosine kinase Hck"")","Gillespie, ME"
R-HSA-182171,R-HSA-200954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200954"",""Nef Binds and activates the Src-family tyrosine kinase Lck"")","Gillespie, ME"
R-HSA-182171,R-HSA-200952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""Nef binds a ternary complex comprising DOCK2 guanine nucleotide exchange factor for small Rho-family GTPase Rac, its cofactor ELMO1, and Rac, and activates Rac through this interaction"")",
R-HSA-182171,R-HSA-164943,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164943"",""Nef mediated activation of the T-cell receptor"")","Gillespie, ME"
R-HSA-182171,R-HSA-200908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200908"",""Nef Binds and activates the Src-family tyrosine kinase Fyn"")","Gillespie, ME"
R-HSA-182171,R-HSA-167537,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167537"",""Formation of CD4:Nef:AP-2 Complex:v-ATPase Complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-167566,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167566"",""Nef mediated disruption of CD4:Lck Complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-200879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200879"",""Formation of a Nef:ARF1:CD4 complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-182186,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182186"",""Formation of CD8:Nef:AP-2 Complex:v-ATPase Complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-167630,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167630"",""Formation of Nef CD28 cytoplasmic tail complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-182243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182243"",""Formation of MHC I:Nef Complex"")","Gillespie, ME"
R-HSA-182171,R-HSA-9636397,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182171"",""Degradation of CD8"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636397"",""PtpA binds ATP6V1H"")","Stephan, R"
R-HSA-182263,R-HSA-3149454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""Packaging of HIV virion on the host cell plasma membrane"")","Gillespie, ME"
R-HSA-182263,R-HSA-200858,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200858"",""Nef Binds and activates the Src-family tyrosine kinase Hck"")","Gillespie, ME"
R-HSA-182263,R-HSA-200954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200954"",""Nef Binds and activates the Src-family tyrosine kinase Lck"")","Gillespie, ME"
R-HSA-182263,R-HSA-200952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""Nef binds a ternary complex comprising DOCK2 guanine nucleotide exchange factor for small Rho-family GTPase Rac, its cofactor ELMO1, and Rac, and activates Rac through this interaction"")",
R-HSA-182263,R-HSA-164943,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164943"",""Nef mediated activation of the T-cell receptor"")","Gillespie, ME"
R-HSA-182263,R-HSA-200908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200908"",""Nef Binds and activates the Src-family tyrosine kinase Fyn"")","Gillespie, ME"
R-HSA-182263,R-HSA-167566,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167566"",""Nef mediated disruption of CD4:Lck Complex"")","Gillespie, ME"
R-HSA-182263,R-HSA-200879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200879"",""Formation of a Nef:ARF1:CD4 complex"")","Gillespie, ME"
R-HSA-182263,R-HSA-167630,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167630"",""Formation of Nef CD28 cytoplasmic tail complex"")","Gillespie, ME"
R-HSA-182263,R-HSA-182243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182243"",""Formation of MHC I:Nef Complex"")","Gillespie, ME"
R-HSA-182263,R-HSA-182279,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""Degradation of MHC I Complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182279"",""Formation of MHC I:Nef:AP-1:PACS-1 Complex"")","Gillespie, ME"
R-HSA-1839100,R-HSA-1839094,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1839100"",""p-4Y- PLCG1 dissociates from activated FGFR1 mutants and fusions"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1839094"",""Activated FGFR1 mutants and fusions bind PLCG1"")","Rothfels, K"
R-HSA-187213,R-HSA-184392,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187213"",""Synthesis of GAG polyprotein"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-184392"",""N-myristoylation of GAG polyprotein by NMT2"")","Gillespie, ME"
R-HSA-188544,R-HSA-168869,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188544"",""Assembly of M2 tetramers"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168869"",""Budding of vesicle with the HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum into the cytosol"")","Steel, J"
R-HSA-192624,R-HSA-192677,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""Newly synthesized vRNP for export"")","Bortz, E"
R-HSA-192624,R-HSA-168326,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168326"",""Assembly of an Active Transcription Complex"")","Bortz, E"
R-HSA-192624,R-HSA-168280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""Priming and Initiation of Transcription"")","Bortz, E"
R-HSA-192624,R-HSA-168301,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","Bortz, E"
R-HSA-192624,R-HSA-192832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""Initiation of cRNA Synthesis"")","Bortz, E"
R-HSA-192624,R-HSA-192624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","Bortz, E"
R-HSA-192624,R-HSA-192851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","Bortz, E"
R-HSA-192624,R-HSA-192916,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""Initiation of vRNA Synthesis"")","Bortz, E"
R-HSA-192627,R-HSA-192841,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192627"",""Viral mRNA Export"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192841"",""Viral Protein Synthesis"")","Bortz, E"
R-HSA-192830,R-HSA-168280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""Priming and Initiation of Transcription"")","Bortz, E"
R-HSA-192830,R-HSA-168301,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","Bortz, E"
R-HSA-192830,R-HSA-192832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""Initiation of cRNA Synthesis"")","Bortz, E"
R-HSA-192830,R-HSA-192624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","Bortz, E"
R-HSA-192830,R-HSA-192851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","Bortz, E"
R-HSA-192830,R-HSA-192916,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192830"",""Viral Polymerase Assembly"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192916"",""Initiation of vRNA Synthesis"")","Bortz, E"
R-HSA-192851,R-HSA-192677,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192677"",""Newly synthesized vRNP for export"")","Bortz, E"
R-HSA-192851,R-HSA-168326,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168326"",""Assembly of an Active Transcription Complex"")","Bortz, E"
R-HSA-192851,R-HSA-168280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168280"",""Priming and Initiation of Transcription"")","Bortz, E"
R-HSA-192851,R-HSA-168301,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""Elongation, Polyadenylation and Termination"")","Bortz, E"
R-HSA-192851,R-HSA-192832,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""Initiation of cRNA Synthesis"")","Bortz, E"
R-HSA-192851,R-HSA-192624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""cRNA Extension"")","Bortz, E"
R-HSA-192851,R-HSA-192851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""vRNA Extension"")","Bortz, E"
