First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-209754,R-HSA-209845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209754"",""Photolytic cleavage and thermal isomerization of 7-dehydroCHOL"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209845"",""CYP2R1 25-hydroxylates VD3 to 25(OH)D"")","Jassal, B"
R-HSA-194023,R-HSA-189384,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-189384"",""BLVRA:Zn2+, BLVRB reduce BV to BIL"")",
R-HSA-194023,R-HSA-189398,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-189398"",""HMOX1,2 cleave heme"")",
R-HSA-194023,R-HSA-209765,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209765"",""CYP24A1 hydroxylates 1,25(OH)2D, inactivating it"")","Jassal, B"
R-HSA-194023,R-HSA-209868,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209868"",""CYP27B1 hydroxylates 25(OH)D to 1,25(OH)2D"")","Jassal, B"
R-HSA-194023,R-HSA-209845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209845"",""CYP2R1 25-hydroxylates VD3 to 25(OH)D"")","Jassal, B"
R-HSA-194023,R-HSA-193068,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193068"",""CYP17A1 17-hydroxylates PREG"")","Jassal, B"
R-HSA-194023,R-HSA-193981,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193981"",""CYP21A2 oxidises 17HPROG"")","Jassal, B"
R-HSA-194023,R-HSA-193072,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193072"",""CYP17A1 17-hydroxylates P4"")","Jassal, B"
R-HSA-194023,R-HSA-193099,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193099"",""CYP17A1 cleaves 17aHPROG to ANDST"")","Jassal, B"
R-HSA-194023,R-HSA-193064,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193064"",""Reduction of androstenedione to testosterone"")","Jassal, B"
R-HSA-194023,R-HSA-193070,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193070"",""Side chain cleavage of 17alpha-hydroxypregnenolone to yield DHA"")","Jassal, B"
R-HSA-194023,R-HSA-469659,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-469659"",""Testosterone is converted to 5-alpha-dihydroxytestosterone"")","Jassal, B"
R-HSA-194023,R-HSA-193143,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193143"",""CYP19A1 hydroxylates TEST to EST17b"")","Jassal, B"
R-HSA-194023,R-HSA-804969,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""HSD17B1 hydrogenates E1 to EST17b"")","Stephan, R"
R-HSA-194023,R-HSA-193060,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193060"",""CYP19A1 hydroxylates ANDST to E1"")","Jassal, B"
R-HSA-194023,R-HSA-193964,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193964"",""CYP21A2 21-hydroxylates PROG"")","Jassal, B"
R-HSA-194023,R-HSA-196060,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196060"",""Reduction of isocaproaldehyde to 4-methylpentan-1-ol"")",
R-HSA-194023,R-HSA-192065,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192065"",""CYP7B1 7-hydroxylates 25OH-CHOL"")","Jassal, B"
R-HSA-194023,R-HSA-192051,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192051"",""CYP7A1 7-hydroxylates CHOL"")","Jassal, B"
R-HSA-194023,R-HSA-192036,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192036"",""5Beta-cholesten-7alpha, 12alpha-diol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha, 12alpha-triol"")","Jassal, B"
R-HSA-194023,R-HSA-192033,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192033"",""4-cholesten-7alpha-ol-3-one is reduced to 5beta-cholestan-7alpha-ol-3-one"")","Jassal, B"
R-HSA-194023,R-HSA-192160,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192160"",""5beta-cholestan-7alpha-ol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha-diol"")","Jassal, B"
R-HSA-194023,R-HSA-192157,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192157"",""CYP8B1 12-hydroxylates 4CHOL7aOLONE"")","Jassal, B"
R-HSA-194023,R-HSA-192067,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192067"",""4-cholesten-7alpha, 12alpha-diol-3-one is reduced to 5beta-cholesten-7alpha, 12alpha-diol-3-one"")","Jassal, B"
R-HSA-194023,R-HSA-192061,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192061"",""CYP46A1 24-hydroxylates CHOL"")","Jassal, B"
R-HSA-194023,R-HSA-193781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193781"",""5Beta-cholestan-7alpha,12alpha,24(S)-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-192178,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192178"",""CYP39A1 7-hydroxylates 24OH-CHOL"")","Jassal, B"
R-HSA-194023,R-HSA-193709,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193709"",""CYP8B1 12-hydroxylates 4CHOL7a,24(S)DIOL"")","Jassal, B"
R-HSA-194023,R-HSA-193758,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193758"",""5beta-cholestan-7alpha,24(S)-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,24(S)-triol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-193755,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193755"",""4-cholesten-7alpha,12alpha,24(S)-triol-3-one is reduced to 5beta-cholestan-7alpha,12alpha,24(S)-triol-3-one"")","D'Eustachio, P"
R-HSA-194023,R-HSA-193746,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193746"",""4-cholesten-7alpha,24(S)-diol-3-one is reduced to 5beta-cholestan-7alpha,24(S)-diol-3-one"")","D'Eustachio, P"
R-HSA-194023,R-HSA-193824,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193824"",""4-cholesten-7alpha,27-diol-3-one is reduced to 5beta-cholestan-7alpha,27-diol-3-one"")","D'Eustachio, P"
R-HSA-194023,R-HSA-193841,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193841"",""5beta-cholestan-7alpha,27-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,27-triol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-191972,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191972"",""27-hydroxycholesterol is 7alpha-hydroxylated"")","Jassal, B"
R-HSA-194023,R-HSA-193845,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193845"",""CYP8B1 12-hydroxylates 4CHOL7a,27DONE"")","Jassal, B"
R-HSA-194023,R-HSA-193800,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193800"",""5Beta-cholestan-7alpha,12alpha,27-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,27-tetrol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-193821,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193821"",""4-cholesten-7alpha,12alpha,27-triol-3-one is reduced to 5beta-cholestan-7alpha,12alpha,27-triol-3-one"")","D'Eustachio, P"
R-HSA-194023,R-HSA-191983,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191983"",""Cholesterol is hydroxylated to 25-hydroxycholesterol"")","Jassal, B"
R-HSA-194023,R-HSA-191352,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191352"",""Reduction of HMG-CoA produces mevalonate"")","Jassal, B"
R-HSA-194023,R-HSA-194678,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194678"",""CYP51A1 demethylates LNSOL"")","Jassal, B"
R-HSA-194023,R-HSA-6807055,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807055"",""DHCR7 reduces 7-dehydroCHOL to CHOL"")","D'Eustachio, P"
R-HSA-194023,R-HSA-6807053,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807053"",""SC5D desaturates LTHSOL to 7-dehydroCHOL"")","D'Eustachio, P"
R-HSA-194023,R-HSA-6807064,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807064"",""DHCR24 reduces ZYMOL to ZYMSTNL"")","D'Eustachio, P"
R-HSA-194023,R-HSA-194669,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194669"",""4-methylcholesta-8(9),24-dien-3beta-ol is oxidized to 4-carboxycholesta-8(9),24-dien-3beta-ol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-191402,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191402"",""Reduction of presqualene diphosphate to form squalene"")","Jassal, B"
R-HSA-194023,R-HSA-196402,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196402"",""Cholesta-5,7,24-trien-3beta-ol is reduced to desmosterol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-195664,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195664"",""Cholesta-7,24-dien-3beta-ol is desaturated to form cholesta-5,7,24-trien-3beta-ol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-196417,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196417"",""Reduction of desmosterol to cholesterol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-194641,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194641"",""4,4-dimethylcholesta-8(9),24-dien-3beta-ol is oxidized to 4-methyl,4-carboxycholesta-8(9),24-dien-3beta-ol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-194632,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194632"",""Zymosterone (cholesta-8(9),24-dien-3-one) is reduced to zymosterol (cholesta-8(9),24-dien-3beta-ol)"")","D'Eustachio, P"
R-HSA-194023,R-HSA-194698,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194698"",""4,4-dimethylcholesta-8(9),14,24-trien-3beta-ol is reduced to 4,4-dimethylcholesta-8(9),24-dien-3beta-ol [TM7SF2]"")","D'Eustachio, P"
R-HSA-194023,R-HSA-194689,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194689"",""4-methylcholesta-8(9),24-dien-3-one is reduced to 4-methylcholesta-8(9),24-dien-3beta-ol"")","D'Eustachio, P"
R-HSA-194023,R-HSA-191299,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191299"",""Squalene is oxidized to its epoxide"")","Jassal, B"
R-HSA-194023,R-HSA-428260,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428260"",""dihydroceramide + NADPH + H+ + O2 => phytoceramide + NADP+ + H2O"")","D'Eustachio, P"
R-HSA-194023,R-HSA-428123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428123"",""3-ketosphinganine + NADPH + H+ => sphinganine + NADP+"")","D'Eustachio, P"
R-HSA-194023,R-HSA-75872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O"")","Joshi-Tope, G"
R-HSA-194023,R-HSA-548831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548831"",""TECR,TECRL dehydrogenate TOD-CoA to ST-CoA"")","D'Eustachio, P"
R-HSA-194023,R-HSA-548818,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548818"",""HSD17B3,12 hydrogenates 3OOD-CoA to 3HODC-CoA"")","D'Eustachio, P"
R-HSA-194023,R-HSA-2161792,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161792"",""20cho-LTB4 is oxidised to 20cooh-LTB4 by CYP4F2/4F3"")","Williams, MG"
R-HSA-194023,R-HSA-211873,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211873"",""CYP4F2, 4F3 20-hydroxylate LTB4"")","Jassal, B"
R-HSA-194023,R-HSA-2161745,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161745"",""20oh-LTB4 is oxidised to 20cho-LTB4 by CYP4F2/4F3"")","Williams, MG"
R-HSA-194023,R-HSA-2161979,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161979"",""20cho-LTB4 is oxidised to 20cooh-LTB4 by ALDH"")","Williams, MG"
R-HSA-194023,R-HSA-2161692,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161692"",""15k-PGE2/F2a is reduced to dhk-PGE2/F2a by PTGR1"")","Williams, MG"
R-HSA-194023,R-HSA-2161614,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161614"",""PGD2 is reduced to 11-epi-PGF2a by AKRIC3"")","Williams, MG"
R-HSA-194023,R-HSA-2161549,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161549"",""PGH2 is reduced to PGF2a by AKR1C3"")","Williams, MG"
R-HSA-194023,R-HSA-2161651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161651"",""PGE2 is converted to PGF2a by CBR1"")","Williams, MG"
R-HSA-194023,R-HSA-2161890,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161890"",""Arachidonic acid is epoxidated to 5,6-EET by CYP(4)"")","Williams, MG"
R-HSA-194023,R-HSA-2161899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161899"",""Arachidonic acid is epoxidated to 8,9/11,12/14,15-EET by CYP(5)"")","Williams, MG"
R-HSA-194023,R-HSA-2161951,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161951"",""Arachidonic acid is oxidised to 15R-HETE by Acetyl-PTGS2"")","Williams, MG"
R-HSA-194023,R-HSA-75883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75883"",""DHRS7B reduces GO3P to HXDG3P"")","D'Eustachio, P"
R-HSA-194023,R-HSA-390438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390438"",""FAR2 reduces PalmCoA to HXOL"")","D'Eustachio, P"
R-HSA-194023,R-HSA-390425,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390425"",""FAR1 reduces PalmCoA to HXOL"")","D'Eustachio, P"
R-HSA-194023,R-HSA-2161844,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161844"",""15k-LXA4 is reduced to dhk-LXA4 by PTGR1"")","Williams, MG"
R-HSA-194023,R-HSA-9037761,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9037761"",""CYP1, CYP2 hydroxylate (N)PD1 to 22-OH-(N)PD1"")",
R-HSA-194023,R-HSA-9027321,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027321"",""CYP2E1 oxidises 14(R)-HDHA to 14(R),21(R)-diHDHA and 14(R),21(S)-diHDHA"")","Jassal, B"
R-HSA-194023,R-HSA-9027043,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027043"",""CYPs hydroxylate DHA to 14(R)-HDHA"")","Jassal, B"
R-HSA-194023,R-HSA-9027042,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027042"",""CPY4 ω-oxidises 14(S)-HDHA to MaR-L1"")","Jassal, B"
R-HSA-194023,R-HSA-9027044,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027044"",""CYP4 ω-oxidises 14(R)-HDHA to MaR-L2"")","Jassal, B"
R-HSA-194023,R-HSA-9027302,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027302"",""CYP2E1 oxidises 14(S)-HDHA to 14(S),21(R)-diHDHA and 14(S),21(S)-diHDHA"")","Jassal, B"
R-HSA-194023,R-HSA-9018901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018901"",""5-HEDH dehydrogenates 5(S)-Hp-18(R)-HpEPE to 18(R)-RvE2"")","Jassal, B"
R-HSA-194023,R-HSA-9018874,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018874"",""CYP monooxygenates EPA to 18(S)-HpEPE"")","Jassal, B"
R-HSA-194023,R-HSA-9018867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018867"",""5-HEDH dehydrogenates 5(S)-Hp-18(S)-HpEPE to 18(S)-RvE2"")","Jassal, B"
R-HSA-194023,R-HSA-1497810,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497810"",""Uncoupled eNOS favours the formation of superoxide"")","Jassal, B"
R-HSA-194023,R-HSA-202127,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202127"",""eNOS synthesizes NO"")","Hemish, J"
R-HSA-194023,R-HSA-5340226,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""HSD11B2,HSD11B1 dimer oxidise CORT to COR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5340226"",""CYGB dioxygenates NO"")","Jassal, B"
