First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-2152276,R-HSA-2172405,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172405"",""Collagen type XXIII ectodomain shedding"")","Jupe, S"
R-HSA-2152276,R-HSA-2471842,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2471842"",""Collagen type XXV ectomain shedding"")","Jupe, S"
R-HSA-2213201,R-HSA-2466106,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213201"",""Formation of collagen fibres"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466106"",""BGN binds Collagen types I, VI, (IX)"")","Jupe, S"
R-HSA-2213207,R-HSA-4084501,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084501"",""Collagen type VII binds collagen type IV"")","Jupe, S"
R-HSA-2213207,R-HSA-2328145,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328145"",""Laminin-111 binds collagen type IV"")","Jupe, S"
R-HSA-2213207,R-HSA-2426450,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2426450"",""Laminins:Nidogens binds collagen type IV networks"")","Jupe, S"
R-HSA-2213207,R-HSA-216040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-216040"",""Collagen type IV networks bind integrins alpha1beta1, alpha2beta1"")","Horwitz, AR"
R-HSA-2213207,R-HSA-4539779,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4539779"",""Collagen type IV binds integrin alpha10beta1"")","Jupe, S"
R-HSA-2213207,R-HSA-2470555,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2470555"",""Collagen type X binds Integrin alpha2beta1"")","Jupe, S"
R-HSA-2213207,R-HSA-2327695,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327695"",""Collagen types III, IV, V, VI, VIII, IX, XVI bind integrins alpha1beta1 and alpha2beta1"")","Jupe, S"
R-HSA-2213207,R-HSA-4084903,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084903"",""Collagen types VI, IX bind integrin alpha10beta1"")","Jupe, S"
R-HSA-2213207,R-HSA-1564142,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1564142"",""Collagen type IV degradation by MMP2,3,4,9,10,12"")","Jupe, S"
R-HSA-2213207,R-HSA-2396234,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396234"",""Collagen type VII binds laminin-322 and collagen IV"")","Jupe, S"
R-HSA-2213207,R-HSA-2213208,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213208"",""Type X collagen associates with collagen type II fibrils"")","Jupe, S"
R-HSA-2213207,R-HSA-2559639,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559639"",""Collagen type IV sulfilimine cross-linking by peroxidasin"")","Jupe, S"
R-HSA-2213207,R-HSA-2327733,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327733"",""FN1 binds Collagen types I-V, VII"")","Jupe, S"
R-HSA-2213207,R-HSA-2327738,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327738"",""DDR1 binds collagen type I, II, III, IV, V, XI fibrils"")","Jupe, S"
R-HSA-2213207,R-HSA-2465883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2465883"",""VTN binds collagens I, IV and VI"")","Jupe, S"
R-HSA-2213207,R-HSA-2466106,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466106"",""BGN binds Collagen types I, VI, (IX)"")","Jupe, S"
R-HSA-8948232,R-HSA-1981128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948232"",""Lysyl hydroxylated collagen propeptides dissociate from Lysyl hydroxylases"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1981128"",""Galactosylation of collagen propeptide hydroxylysines by PLOD3"")","Jupe, S"
R-HSA-8948232,R-HSA-1981157,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948232"",""Lysyl hydroxylated collagen propeptides dissociate from Lysyl hydroxylases"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1981157"",""Glucosylation of collagen propeptide hydroxylysines"")","Jupe, S"
