First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-5602080,R-HSA-158137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""Protease nexin-1 (PN1) is a specific and extremely efficient inhibitor of thrombin."")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""factor VIII:von Willibrand factor multimer -> factor VIIIa + factor VIIIa B A3 acidic polypeptide + von Willibrand factor multimer"")","D'Eustachio, P"
R-HSA-5602080,R-HSA-140696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""Protease nexin-1 (PN1) is a specific and extremely efficient inhibitor of thrombin."")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")","D'Eustachio, P"
R-HSA-5602080,R-HSA-140599,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""Protease nexin-1 (PN1) is a specific and extremely efficient inhibitor of thrombin."")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""factor XIII -> factor XIII cleaved tetramer + 2 factor XIII A activation peptides"")","D'Eustachio, P"
R-HSA-5603467,R-HSA-5606996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""Activated protein C is released from PROCR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5606996"",""Soluble PROCR binds activated protein C"")","Jupe, S"
R-HSA-5603467,R-HSA-5591052,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""Activated protein C is released from PROCR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591052"",""PROCR binds Protein C"")","Jupe, S"
R-HSA-5603467,R-HSA-5591086,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""Activated protein C is released from PROCR"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591086"",""SERPINA5 binds activated protein C"")","Jupe, S"
R-HSA-5604929,R-HSA-5607002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5604929"",""Activated protein C binds Protein S"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""Activated protein C cleaves factor VIIIa"")","Jupe, S"
R-HSA-5604929,R-HSA-5591040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5604929"",""Activated protein C binds Protein S"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591040"",""Activated protein C cleaves Factor Va intermediate form for Factor Va"")","Jupe, S"
R-HSA-5606996,R-HSA-5591052,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5606996"",""Soluble PROCR binds activated protein C"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591052"",""PROCR binds Protein C"")","Jupe, S"
R-HSA-5607023,R-HSA-158278,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""factor IXa associates with cell membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""factor VIIIa + factor IXa -> factor VIIIa:factor IXa"")","D'Eustachio, P"
R-HSA-5607043,R-HSA-158278,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607043"",""factor VIIIa associates with cell membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""factor VIIIa + factor IXa -> factor VIIIa:factor IXa"")","D'Eustachio, P"
R-HSA-5684169,R-HSA-453200,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684169"",""G6B binds PTPN6,PTPN11"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453200"",""SYK autophosphorylates"")","Akkerman, JW"
R-HSA-5684169,R-HSA-5684801,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684169"",""G6B binds PTPN6,PTPN11"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684801"",""p-Y7-CLEC1B dimer:PDPN binds SYK"")","Jupe, S"
R-HSA-5684801,R-HSA-114689,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684801"",""p-Y7-CLEC1B dimer:PDPN binds SYK"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114689"",""PLC gamma 2-mediated PIP2 hydrolysis"")",
R-HSA-9670673,R-HSA-140823,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670673"",""FIX is secreted"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""factor IX -> factor IXa + factor IX activation peptide (TF:F7a catalyst)"")","D'Eustachio, P"
R-HSA-983259,R-HSA-983259,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983259"",""Kinesins move along microtubules consuming ATP"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983259"",""Kinesins move along microtubules consuming ATP"")","Akkerman, JW"
R-HSA-114697,R-HSA-5607058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""Thrombin-mediated activation of Proteinase-activated receptors"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""Activated protein C:PROCR binds F2R"")","Jupe, S"
R-HSA-140872,R-HSA-140806,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140872"",""thrombin:cleaved SERPINC1:SERPINC1 activators -> thrombin:cleaved SERPINC1 + SERPINC1 activators"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140806"",""SERPINC1 binds SERPINC1 activators"")","D'Eustachio, P"
R-HSA-397835,R-HSA-418091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418091"",""Activated PAR1 binds Beta-arrestin-1"")","Akkerman, JW"
R-HSA-397835,R-HSA-418172,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418172"",""Activated PAR1 binds beta-arrestin-2"")","Akkerman, JW"
R-HSA-397835,R-HSA-5607058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""Dissociation of the PAR:Gq complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""Activated protein C:PROCR binds F2R"")","Jupe, S"
R-HSA-397891,R-HSA-418091,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418091"",""Activated PAR1 binds Beta-arrestin-1"")","Akkerman, JW"
R-HSA-397891,R-HSA-418172,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418172"",""Activated PAR1 binds beta-arrestin-2"")","Akkerman, JW"
R-HSA-397891,R-HSA-5607058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""Dissociation of the PAR:G12/13 complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""Activated protein C:PROCR binds F2R"")","Jupe, S"
R-HSA-426223,R-HSA-392831,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""Cation influx mediated by TRPC3/6/7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392831"",""Calcium and Diacylglycerol activate CalDAG-GEFs (RasGRPs)"")","Akkerman, JW"
R-HSA-426223,R-HSA-418309,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""Cation influx mediated by TRPC3/6/7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418309"",""ATP2B1-4 transport cytosolic Ca2+ to extracellular region"")","Akkerman, JW"
R-HSA-426223,R-HSA-418365,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""Cation influx mediated by TRPC3/6/7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418365"",""ATP2A1-3 transport cytosolic Ca2+ to dense tubular network lumen"")","Akkerman, JW"
R-HSA-426223,R-HSA-425661,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""Cation influx mediated by TRPC3/6/7"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-425661"",""SLC8A1,2,3 exchange 3Na+ for Ca2+"")","Jassal, B"
R-HSA-481007,R-HSA-354149,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""Interaction of integrin alphaIIb beta3 with Fibrinogen"")","Garapati, P V"
R-HSA-481007,R-HSA-158795,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158795"",""fibrin multimer, crosslinked:tissue plasminogen activator (one-chain) + plasminogen activator inhibitor 1 -> fibrin multimer, crosslinked:tissue plasminogen activator (one-chain):plasminogen activator inhibitor 1"")","D'Eustachio, P"
R-HSA-481007,R-HSA-158893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""alpha-2-antiplasmin + plasmin -> alpha-2-antiplasmin:plasmin"")","D'Eustachio, P"
R-HSA-481007,R-HSA-158800,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158800"",""fibrin multimer, crosslinked:tissue plasminogen activator (two-chain) + plasminogen activator inhibitor 1 -> fibrin multimer, crosslinked:tissue plasminogen activator (two-chain):plasminogen activator inhibitor 1"")","D'Eustachio, P"
R-HSA-481007,R-HSA-159005,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159005"",""urokinase plasminogen activator (two-chain):uPAR + plasminogen activator inhibitor 1 (PAI-1) -> PAI-1:urokinase plasminogen activator (two-chain):uPAR"")","D'Eustachio, P"
R-HSA-481007,R-HSA-114671,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114671"",""vWF binds to collagen"")",
R-HSA-481007,R-HSA-141040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C"")","Ouwehand, WH"
R-HSA-481007,R-HSA-202710,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202710"",""MERTK receptor binds ligands (Gas6 or Protein S)"")","Ouwehand, WH"
R-HSA-481007,R-HSA-158354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158354"",""kininogen + C1q binding protein tetramer -> kininogen:C1q binding protein tetramer"")","D'Eustachio, P"
R-HSA-481007,R-HSA-158357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158357"",""factor XIIa binds SERPING1"")","D'Eustachio, P"
R-HSA-481007,R-HSA-158399,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158399"",""kallikrein binds SERPING1"")","D'Eustachio, P"
R-HSA-481007,R-HSA-5607002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""Activated protein C cleaves factor VIIIa"")","Jupe, S"
R-HSA-481007,R-HSA-140696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""factor V -> factor Va + factor V activation peptide"")","D'Eustachio, P"
R-HSA-481007,R-HSA-140840,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""Exocytosis of platelet alpha granule contents"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""fibrinogen -> fibrin monomer + 2 fibrinopeptide A + 2 fibrinopeptide B"")","D'Eustachio, P"
R-HSA-481009,R-HSA-417908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417908"",""P2RY1 binds ADP"")","Jassal, B"
R-HSA-481009,R-HSA-417829,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417829"",""P2RY12 binds ADP"")","Jassal, B"
R-HSA-481009,R-HSA-354149,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""Interaction of integrin alphaIIb beta3 with Fibrinogen"")","Garapati, P V"
R-HSA-481009,R-HSA-114563,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114563"",""Collagen type I binds integrin alpha1beta1, alpha2beta1, alpha10beta1"")","Horwitz, AR"
R-HSA-481009,R-HSA-419490,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419490"",""Binding of ATP to P2X receptors"")","Akkerman, JW"
R-HSA-481009,R-HSA-434798,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434798"",""CRAC translocates calcium from the extracellular region to the cytosol"")","Akkerman, JW"
R-HSA-481009,R-HSA-426223,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""Cation influx mediated by TRPC3/6/7"")","Akkerman, JW"
R-HSA-481009,R-HSA-139855,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139855"",""P2X1-mediated entry of Ca++ from plasma"")",
R-HSA-481009,R-HSA-140736,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""factor X -> factor Xa + factor X activation peptide (TF:F7a catalyst)"")","D'Eustachio, P"
R-HSA-481009,R-HSA-140823,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""factor IX -> factor IXa + factor IX activation peptide (TF:F7a catalyst)"")","D'Eustachio, P"
R-HSA-481009,R-HSA-140783,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140783"",""tissue factor (TF) + factor VII (F7) -> TF:F7 complex"")","D'Eustachio, P"
R-HSA-481009,R-HSA-140748,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140748"",""tissue factor (TF) + activated factor VII (F7a) -> TF:F7a complex"")","D'Eustachio, P"
R-HSA-481009,R-HSA-158278,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""factor VIIIa + factor IXa -> factor VIIIa:factor IXa"")","D'Eustachio, P"
R-HSA-481009,R-HSA-158164,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158164"",""factor X -> factor Xa + factor X activation peptide (VIIIa:IXa catalyst)"")","D'Eustachio, P"
R-HSA-481009,R-HSA-158333,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158333"",""factor IX -> factor IXa + factor IX activation peptide (factor XIa catalyst)"")","D'Eustachio, P"
R-HSA-481009,R-HSA-140847,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""Exocytosis of platelet dense granule content"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140847"",""factor XIII cleaved tetramer + 2 Ca++ -> factor XIIIa + 2 factor XIII B chain"")","D'Eustachio, P"
R-HSA-481010,R-HSA-202724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481010"",""Surface deployment of platelet dense granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202724"",""P-selectin binds P-selectin ligand"")","Ouwehand, WH"
R-HSA-481044,R-HSA-432110,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432110"",""Integrin alpha IIb beta3 T779 phosphorylation blocks SHC binding"")","Akkerman, JW"
R-HSA-481044,R-HSA-435244,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-435244"",""PECAM1 is phosphorylated"")","Akkerman, JW"
R-HSA-481044,R-HSA-210304,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210304"",""Interaction of integrin alphaVbeta3 with PECAM1"")","de Bono, B"
R-HSA-481044,R-HSA-210285,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210285"",""Trans-homophilic interaction of PECAM-1"")","de Bono, B"
R-HSA-481044,R-HSA-202724,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202724"",""P-selectin binds P-selectin ligand"")","Ouwehand, WH"
R-HSA-481044,R-HSA-202702,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481044"",""Surface deployment of platelet alpha granule membrane components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202702"",""CD177 binds PECAM-1"")","Ouwehand, WH"
R-HSA-482775,R-HSA-204485,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482775"",""Release of (inferred) platelet cytosolic components"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204485"",""Basigin binds CyPA"")","de Bono, B"
R-HSA-997263,R-HSA-994106,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-997263"",""JMJD1C demethylates H3K9 mono- and di-methylation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-994106"",""HP1 alpha binds Histone H3K9(me)3"")","Akkerman, JW"
R-HSA-997263,R-HSA-997263,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-997263"",""JMJD1C demethylates H3K9 mono- and di-methylation"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-997263"",""JMJD1C demethylates H3K9 mono- and di-methylation"")","Ouwehand, WH"
