First_Reaction,Second_Reaction,First Reaction,Second Reaction,Second Reaction Author
R-HSA-8981622,R-HSA-8981606,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981622"",""Myoglobin:oxygen dissociates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981606"",""Myoglobin binds oxygen"")","May, B"
R-HSA-8982617,R-HSA-5340214,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8982617"",""CYGB:O2 dissociates"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5340214"",""CYGB binds O2"")","Jassal, B"
R-HSA-917807,R-HSA-917835,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917807"",""holoTF:TFRC dimer translocates from plasma membrane to endosome membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917835"",""Fe3+ dissociates from holoTF:TFRC dimer"")","Stephan, R"
R-HSA-917839,R-HSA-5691154,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917839"",""apo-Transferrin dissociates from the receptor complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691154"",""HFE binds TFRC dimer"")","Jassal, B"
R-HSA-917839,R-HSA-917888,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917839"",""apo-Transferrin dissociates from the receptor complex"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917888"",""apoTF binds 2Fe3+ to form holoTF"")","Stephan, R"
R-HSA-917888,R-HSA-5691150,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917888"",""apoTF binds 2Fe3+ to form holoTF"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5691150"",""TFR2 dimer binds 2xholoTF"")","Jassal, B"
R-HSA-939763,R-HSA-947591,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-939763"",""P-type ATPases type IV transport external-facing APLs to internal side of the plasma membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947591"",""P-type ATPases type IV transport internal-facing APLs to external side of the plasma membrane"")","Jassal, B"
R-HSA-947591,R-HSA-939763,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947591"",""P-type ATPases type IV transport internal-facing APLs to external side of the plasma membrane"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-939763"",""P-type ATPases type IV transport external-facing APLs to internal side of the plasma membrane"")","Jassal, B"
R-HSA-9650165,R-HSA-8863494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9650165"",""ASIC trimers bind H+"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863494"",""ASICs bind STOML3, (STOM)"")","Jupe, S"
R-HSA-109527,R-HSA-727768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109527"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109527,R-HSA-727767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109527"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727767"",""SLC29A3 transports nucleosides from cytosol to lysosomal lumen"")","Jassal, B"
R-HSA-109527,R-HSA-109534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109527"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","D'Eustachio, P"
R-HSA-109529,R-HSA-109536,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109536"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","D'Eustachio, P"
R-HSA-109529,R-HSA-109539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","D'Eustachio, P"
R-HSA-109529,R-HSA-109538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109538"",""Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"")","D'Eustachio, P"
R-HSA-109529,R-HSA-727740,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727740"",""Equilibrative transport (import) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109529,R-HSA-109530,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","D'Eustachio, P"
R-HSA-109530,R-HSA-727768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109530,R-HSA-109529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","D'Eustachio, P"
R-HSA-109530,R-HSA-727767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727767"",""SLC29A3 transports nucleosides from cytosol to lysosomal lumen"")","Jassal, B"
R-HSA-109530,R-HSA-109534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","D'Eustachio, P"
R-HSA-109534,R-HSA-109539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","D'Eustachio, P"
R-HSA-109534,R-HSA-109527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109527"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","D'Eustachio, P"
R-HSA-109534,R-HSA-727740,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727740"",""Equilibrative transport (import) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109534,R-HSA-109530,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109530"",""Concentrative transport (import) of a nucleoside and a sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"")","D'Eustachio, P"
R-HSA-109536,R-HSA-727768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109536"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109536,R-HSA-109529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109536"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","D'Eustachio, P"
R-HSA-109536,R-HSA-727767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109536"",""Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727767"",""SLC29A3 transports nucleosides from cytosol to lysosomal lumen"")","Jassal, B"
R-HSA-109538,R-HSA-727768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109538"",""Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109538,R-HSA-109529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109538"",""Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","D'Eustachio, P"
R-HSA-109538,R-HSA-727767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109538"",""Concentrative transport (import) of a nucleoside and two sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727767"",""SLC29A3 transports nucleosides from cytosol to lysosomal lumen"")","Jassal, B"
R-HSA-109539,R-HSA-727768,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""Equilibrative transport (export) of adenosine and biogenic amines by solute carrier family 29 (nucleoside transporters), member 4"")","Jassal, B"
R-HSA-109539,R-HSA-109529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109529"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 2"")","D'Eustachio, P"
R-HSA-109539,R-HSA-727767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727767"",""SLC29A3 transports nucleosides from cytosol to lysosomal lumen"")","Jassal, B"
R-HSA-109539,R-HSA-109534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109539"",""Concentrative transport (import) of nucleosides plus sodium ions by solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109534"",""Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1"")","D'Eustachio, P"
R-HSA-265783,R-HSA-1369052,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265783"",""ABCG5:ABCG8 transports sterols from cytosol to extracellular region"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1369052"",""ABCAs mediate lipid influx"")","Gopinathrao, G"
R-HSA-265783,R-HSA-264695,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-265783"",""ABCG5:ABCG8 transports sterols from cytosol to extracellular region"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-264695"",""cholesterol + phosphatidylcholine (lecithin) => cholesterol ester + 2-lysophosphatidylcholine (lysolecithin)"")","D'Eustachio, P"
R-HSA-352029,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352029"",""SLC6A12 (BGT-1)-mediated uptake of GABA and betaine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-352059,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352059,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352059,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352059,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352059,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352059,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352059,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352059"",""SLC6A15-mediated amino acid uptake"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352103,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352103"",""SLC43A1 (LAT3)-mediated uptake of large neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352107,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352107"",""SLC43A2 (LAT4)-mediated uptake of large neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352108,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-352108,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352108,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352108,R-HSA-379432,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379432"",""SLC7A9:SLC3A1 exchanges L-Arg, CySS-, L-Lys for L-Leu"")","D'Eustachio, P"
R-HSA-352108,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352108,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352108,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352108,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352108"",""SLC38A2 (ATA2)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352119,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352119"",""SLC38A1 (ATA1)-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352136,R-HSA-8959781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352136"",""SLC38A4 (ATA3)-mediated uptake of arginine and lysine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8959781"",""SLC25A29 transports basic amino acids from cytosol to mitochondrial matrix"")","Jassal, B"
R-HSA-352136,R-HSA-379426,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352136"",""SLC38A4 (ATA3)-mediated uptake of arginine and lysine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379426"",""SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine"")","D'Eustachio, P"
R-HSA-352136,R-HSA-379415,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352136"",""SLC38A4 (ATA3)-mediated uptake of arginine and lysine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379415"",""SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane"")","D'Eustachio, P"
R-HSA-352174,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352174,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352174,R-HSA-8959781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8959781"",""SLC25A29 transports basic amino acids from cytosol to mitochondrial matrix"")","Jassal, B"
R-HSA-352174,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352174,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352174,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352174,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352174"",""SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352182,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-352182,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352182,R-HSA-352371,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352371"",""SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine"")","D'Eustachio, P"
R-HSA-352182,R-HSA-8959781,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8959781"",""SLC25A29 transports basic amino acids from cytosol to mitochondrial matrix"")","Jassal, B"
R-HSA-352182,R-HSA-352364,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352364"",""SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352182,R-HSA-352354,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352354"",""SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine"")","D'Eustachio, P"
R-HSA-352182,R-HSA-352347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352347"",""SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine"")","D'Eustachio, P"
R-HSA-352182,R-HSA-352385,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352182"",""SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352385"",""SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane"")","D'Eustachio, P"
R-HSA-352191,R-HSA-428625,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428625"",""Vesicular inhibitory amino acid transport"")","Jassal, B"
R-HSA-352191,R-HSA-352379,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352191"",""SLC7A8-mediated uptake of neutral amino acids"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352379"",""SLC1A5-mediated exchange of alanine and glutamine across the plasma membrane"")","D'Eustachio, P"
