First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""Ubiquitination of SKI/SKIL by RNF111/SMURF2"")",2186747,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187293"",""SMAD2/3:SMAD4 complex positively regulates JUNB transcription"")",2187293,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186785"",""RNF111 ubiquitinates SMAD7"")",2186785,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186771"",""RNF111 binds SMAD7"")",2186771,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187325"",""PARP1 ADP-ribosylates SMAD3 and SMAD4"")",2187325,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2187330"",""PARP1 binds SMAD2/3:SMAD4 heterotrimer"")",2187330,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215295"",""USP7 deubiquitinates MDM2"")",3215295,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215295"",""USP7 deubiquitinates MDM2"")",3215295,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3222072"",""DAXX binds Ub-MDM2 and USP7"")",3222072,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952128"",""RUNX3 binds TP53"")",8952128,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632939"",""TP53 binds the PTEN promoter"")",5632939,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5628899"",""TP53 binds the TIGAR gene"")",5628899,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632887"",""TP53 binds the RRM2B gene"")",5632887,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632759"",""TP53 binds the SCO2 gene"")",5632759,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5629187"",""TP53 binds regulatory elements of SESN1,2,3 genes"")",5629187,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632914"",""TP53 binds the GLS2 promoter"")",5632914,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3221982"",""BANP binds TP53"")",3221982,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")",5693609,"Khanna, KK",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805276"",""CDK5 phosphorylates TP53"")",6805276,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805470"",""AMPK phosphorylates TP53"")",6805470,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")",6805399,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799431"",""TP53 binds HIPK1"")",6799431,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3239014"",""MAPKAPK5 phosphorylates TP53"")",3239014,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805109"",""CDK2 phosphorylates TP53"")",6805109,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805035"",""TP53 binds STK11 and NUAK1"")",6805035,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805103"",""AURKA phosphorylates TP53"")",6805103,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""ATR phosphorylates TP53"")",6799332,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")",6805479,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5633460"",""MDM2 binds TP53"")",5633460,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791409"",""TP53 binds the CCNG1 gene"")",6791409,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215310"",""USP7 deubiquitinates TP53 and counteracts MDM2"")",3215310,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805755"",""EHMT1:EHMT2 dimethylates TP53"")",6805755,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3222020"",""NUAK1 phosphorylates TP53"")",3222020,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805035"",""TP53 binds STK11 and NUAK1"")",6805035,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3341343"",""PRDX1,2,5 catalyze TXN reduced + H2O2 => TXN oxidized + 2H2O"")",3341343,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73646"",""thioredoxin, oxidized + NADPH + H+ => thioredoxin, reduced + NADP+"")",73646,"Jassal, B",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380927"",""p-AMPK phosphorylates TSC1:TSC2"")",380927,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380979"",""RHEB in mTORC1:RHEB:GTP hydrolyses GTP"")",380979,"Wu, J",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427336"",""TTF1:rRNA promoter:ERCC6:EHMT2 complex dimethylates histone H3 at lysine-9."")",427336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5227490"",""NoRC:HDAC:DNMT methylates cytosine of the rRNA genes"")",5227490,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427336"",""TTF1:rRNA promoter:ERCC6:EHMT2 complex dimethylates histone H3 at lysine-9."")",427336,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427528"",""Formation of energy-dependent Nucleolar Silencing Complex (eNoSC)"")",427528,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427337"",""MBD2 binds methylcytosine in chromatin"")",427337,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73718"",""UBF-1 Binds rDNA Promoter"")",73718,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427383"",""CBX3 (HP1gamma) binds histone H3 dimethylated at lysine-9"")",427383,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""Elongation of pre-rRNA transcript"")",74986,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427404"",""Recruitment of ERCC6 (CSB), EHMT2 (G9a), and NuRD to the promoter of rRNA gene"")",427404,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73739"",""Recruitment of Acetylated SL1 to phosUBF-1:rDNA Promoter"")",73739,"Comai, L",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427409"",""Nucleolar Remodelling Complex (NoRC) binds intergenic region of rDNA"")",427409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74987"",""TTF-I binds to the Sal Box"")",74987,"Comai, L",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427409"",""Nucleolar Remodelling Complex (NoRC) binds intergenic region of rDNA"")",427409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5227490"",""NoRC:HDAC:DNMT methylates cytosine of the rRNA genes"")",5227490,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""eNoSC deacetylates histone H3"")",427514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427336"",""TTF1:rRNA promoter:ERCC6:EHMT2 complex dimethylates histone H3 at lysine-9."")",427336,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""eNoSC deacetylates histone H3"")",427514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5334179"",""DNMT3A:DNMT3L binds chromatin"")",5334179,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""eNoSC deacetylates histone H3"")",427514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5334164"",""DNMT3B:DNMT3L binds chromatin"")",5334164,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""eNoSC deacetylates histone H3"")",427514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212252"",""Polycomb Repressive Complex 2 (PRC2) Is recruited to chromatin"")",212252,"Gopinathrao, G",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""eNoSC deacetylates histone H3"")",427514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5578742"",""AGO1,2:small RNA complexes interact with chromatin"")",5578742,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427527"",""eNoSC dimethylates histone H3 at lysine-9"")",427527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427383"",""CBX3 (HP1gamma) binds histone H3 dimethylated at lysine-9"")",427383,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427527"",""eNoSC dimethylates histone H3 at lysine-9"")",427527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5227490"",""NoRC:HDAC:DNMT methylates cytosine of the rRNA genes"")",5227490,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427527"",""eNoSC dimethylates histone H3 at lysine-9"")",427527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427528"",""Formation of energy-dependent Nucleolar Silencing Complex (eNoSC)"")",427528,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427528"",""Formation of energy-dependent Nucleolar Silencing Complex (eNoSC)"")",427528,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427527"",""eNoSC dimethylates histone H3 at lysine-9"")",427527,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-433672"",""NoRC:HDAC:DNMT deacetylates histone H4 and methylates histone H3"")",433672,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427383"",""CBX3 (HP1gamma) binds histone H3 dimethylated at lysine-9"")",427383,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-433672"",""NoRC:HDAC:DNMT deacetylates histone H4 and methylates histone H3"")",433672,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427528"",""Formation of energy-dependent Nucleolar Silencing Complex (eNoSC)"")",427528,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4411357"",""TCF7L1/TCF7L2/LEF1:CTNNB1 promote transcription of the MYC gene"")",4411357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865265"",""TFAP2C homodimer binds MYC and KDM5B"")",8865265,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211239"",""SIRT1 deacetylates TAF1B in SL1 complex"")",5211239,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")",5250947,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5211239"",""SIRT1 deacetylates TAF1B in SL1 complex"")",5211239,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73736"",""Acetylation of SL1"")",73736,"Comai, L",No,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5252001"",""ATP1B4 binds SNW1"")",5252001,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2106591"",""WWTR1:SMAD stimulates transcription of SMAD7"")",2106591,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5601883"",""Complexed PIWIL4 binds cleaved transposon RNA"")",5601883,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5601910"",""Complexed PIWIL2:2'-O-methyl-piRNA cleaves transposon RNA"")",5601910,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5601922"",""Complexed PIWIL2 binds cleaved transposon RNA"")",5601922,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5601910"",""Complexed PIWIL2:2'-O-methyl-piRNA cleaves transposon RNA"")",5601910,"May, B",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5601929"",""Unknown nuclease cleaves cleaved transposon RNA in 6xMeR-PIWIL2:cleaved transposon RNA:TDRD1:TDRD12:DDX4:ASZ:MOV10L1"")",5601929,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5629218"",""HENMT1 methylates 2' hydroxyl at 3' end of piRNA in 6xMeR-PIWIL2:piRNA:TDRD1:TDRD12:DDX4:ASZ:MOV10L1"")",5629218,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632738"",""DDIT4 binds 14-3-3 dimer"")",5632738,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632732"",""p-S939,T1462-TSC2 binding to 14-3-3 dimer is negatively regulated by DDIT4"")",5632732,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632939"",""TP53 binds the PTEN promoter"")",5632939,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632993"",""PTEN gene transcription is stimulated by TP53"")",5632993,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632993"",""PTEN gene transcription is stimulated by TP53"")",5632993,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615571"",""PTEN mRNA translation is inhibited by miR-137"")",9615571,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632993"",""PTEN gene transcription is stimulated by TP53"")",5632993,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615570"",""miR-137 binds PTEN mRNA"")",9615570,,No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632993"",""PTEN gene transcription is stimulated by TP53"")",5632993,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2321904"",""PTEN mRNA translation negatively regulated by microRNAs"")",2321904,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5689972"",""USP2 deubiquitinates MDM2,MDM4"")",5689972,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805022"",""USP2 binds the heterodimer of MDM2 and MDM4"")",6805022,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5689972"",""USP2 deubiquitinates MDM2,MDM4"")",5689972,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804724"",""MDM2 ubiquitinates phosphorylated MDM4"")",6804724,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")",5693609,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""CHEK1 phosphorylates TP53"")",6799246,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6792863"",""PP2A-PP2R5C dephosphorylates MDM2"")",6792863,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6795667"",""MDM2 translocates to the cytosol"")",6795667,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6792863"",""PP2A-PP2R5C dephosphorylates MDM2"")",6792863,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6792871"",""CCNG1 recruits PP2A-PPP2R5C to MDM2"")",6792871,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6795667"",""MDM2 translocates to the cytosol"")",6795667,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6795460"",""SGK1 phosphorylates MDM2"")",6795460,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6798624"",""ZNF420 binds TP53AIP1 gene"")",6798624,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6798611"",""TP53 stimulates and ZNF420 inhibits TP53AIP1 expression"")",6798611,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""ATR phosphorylates TP53"")",6799332,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69685"",""CHEK2 phosphorylates TP53"")",69685,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799409"",""HIPK2 phosphorylates TP53"")",6799409,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215251"",""TP53INP1 and HIPK2 bind TP53"")",3215251,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6800797"",""The PIDDosome activates CASP2"")",6800797,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6800798"",""The PIDDosome binds CASP2"")",6800798,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6802170"",""TP53 stimulates PLK3 expression"")",6802170,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805285"",""PLK3 phosphorylates TP53"")",6805285,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803388"",""TP53 stimulates CDKN1A (p21) transcription"")",6803388,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803411"",""PCBP4 modulates CDKN1A translation"")",6803411,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803719"",""TP53 binds ZNF385A"")",6803719,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803858"",""TP53 binds the SFN gene"")",6803858,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952128"",""RUNX3 binds TP53"")",8952128,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632939"",""TP53 binds the PTEN promoter"")",5632939,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5628899"",""TP53 binds the TIGAR gene"")",5628899,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632887"",""TP53 binds the RRM2B gene"")",5632887,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632759"",""TP53 binds the SCO2 gene"")",5632759,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5629187"",""TP53 binds regulatory elements of SESN1,2,3 genes"")",5629187,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632914"",""TP53 binds the GLS2 promoter"")",5632914,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3221982"",""BANP binds TP53"")",3221982,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""ATM phosphorylates TP53 at S15"")",5693609,"Khanna, KK",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805276"",""CDK5 phosphorylates TP53"")",6805276,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805470"",""AMPK phosphorylates TP53"")",6805470,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805399"",""TAF1 phosphorylates TP53"")",6805399,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799431"",""TP53 binds HIPK1"")",6799431,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3239014"",""MAPKAPK5 phosphorylates TP53"")",3239014,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805109"",""CDK2 phosphorylates TP53"")",6805109,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805035"",""TP53 binds STK11 and NUAK1"")",6805035,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805103"",""AURKA phosphorylates TP53"")",6805103,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""ATR phosphorylates TP53"")",6799332,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805479"",""TP53RK phosphorylates TP53"")",6805479,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""MDM2 ubiquitinates TP53"")",6804879,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5633460"",""MDM2 binds TP53"")",5633460,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6791409"",""TP53 binds the CCNG1 gene"")",6791409,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804996"",""p14ARF sequesters MDM2"")",6804996,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6805755"",""EHMT1:EHMT2 dimethylates TP53"")",6805755,"Orlic-Milacic, M",No,False,,,
