First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1604360"",""Initial activation of proMMP2 by MMP14"")",1604360,"Jupe, S",Yes,MMP16 [plasma membrane],EntityWithAccessionedSequence,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1604360"",""Initial activation of proMMP2 by MMP14"")",1604360,"Jupe, S",Yes,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1592349"",""MMP14 (MT1-MMP) binds TIMP2"")",1592349,"Jupe, S",Yes,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2533950"",""Fibronectin degradation by MMP14, TMPRSS6"")",2533950,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2533874"",""Laminin-511 degradation by MMP14"")",2533874,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3791155"",""Laminin-322 degradation by MMP14"")",3791155,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534240"",""HSPG2 (perlecan) degradation by MMP14, MMP15"")",2534240,"Jupe, S",No,MMP15 [plasma membrane],EntityWithAccessionedSequence,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2534240"",""HSPG2 (perlecan) degradation by MMP14, MMP15"")",2534240,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3828025"",""DCN (decorin) degradation by MMP14"")",3828025,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1605825"",""MT-MMPs are sorted to the plasma membrane"")",1605825,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514790"",""Elastin degradation by MMP14"")",2514790,"Jupe, S",No,MMP14 [plasma membrane],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type XXVII -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type I -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type V -N [extracellular region],DefinedSet,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen alpha-1-3(V) propeptide -N trimer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen alpha-3(V) -N trimer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen alpha-1(V)X2 alpha-2(V) -N trimer [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type III -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type XI -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type XXIV -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"Jupe, S",Yes,Procollagen type II -N [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type II [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type XXIV [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type XXVII [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type III [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type I [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type V [extracellular region],DefinedSet,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen alpha-3(V) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen alpha-1(V)X2 alpha-2(V) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen alpha-1-3(V) [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002440"",""Removal of fibrillar collagen C-propeptides"")",2002440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1474266"",""Formation of collagen fibrils"")",1474266,"Jupe, S",No,Tropocollagen type XI [extracellular region],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4086223"",""Collagen type IX binds integrin alpha11beta1"")",4086223,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327695"",""Collagen types III, IV, V, VI, VIII, IX, XVI bind integrins alpha1beta1 and alpha2beta1"")",2327695,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2327695"",""Collagen types III, IV, V, VI, VIII, IX, XVI bind integrins alpha1beta1 and alpha2beta1"")",2327695,"Jupe, S",No,Collagen type XVI [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4084903"",""Collagen types VI, IX bind integrin alpha10beta1"")",4084903,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168982"",""Collagen type XVI degradation by MMP9"")",2168982,"Jupe, S",No,Collagen type XVI [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172433"",""Collagen type XIX degradation"")",2172433,"Jupe, S",No,Collagen type XIX [extracellular region],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168046"",""Collagen type XII degradation by MMP12"")",2168046,"Jupe, S",No,Collagen type XII [extracellular region],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1564184"",""Collagen type IX degradation by MMP3,13"")",1564184,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1564117"",""Collagen type XIV degradation by MMP9,13"")",1564117,"Jupe, S",No,Collagen type XIV [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2214324"",""Collagen type VII dimerization"")",2214324,"Jupe, S",No,Collagen alpha-1(VII) trimer [extracellular region],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213200"",""Release of endostatin-like peptides"")",2213200,"Jupe, S",No,Collagen type XVIII [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213200"",""Release of endostatin-like peptides"")",2213200,"Jupe, S",No,Collagen type XV [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")",2213207,"Jupe, S",No,Tropocollagen type X [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")",2213207,"Jupe, S",No,Tropocollagen type VIII [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213207"",""Formation of collagen networks"")",2213207,"Jupe, S",No,Collagen type VI tetramer [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213210"",""Collagen IX is cross-linked to the surface of collagen type II fibrils"")",2213210,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Fibrillar procollagens [extracellular region],DefinedSet,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type XXIV [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type II [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type I [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type V [extracellular region],DefinedSet,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen alpha-1-3(V) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen alpha-1(V)X2 alpha-2(V) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen alpha-3(V) [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type XI [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type III [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2002428"",""Removal of fibrillar collagen N-propeptides"")",2002428,"Jupe, S",Yes,Procollagen type XXVII [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2089971"",""Secretion of collagens"")",2089971,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466106"",""BGN binds Collagen types I, VI, (IX)"")",2466106,"Jupe, S",No,Collagen type IX [extracellular region],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129357"",""Fibrillin C-terminal processing"")",2129357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"Jupe, S",Yes,FBN3(32-2689) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129357"",""Fibrillin C-terminal processing"")",2129357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"Jupe, S",Yes,FBN2(29-2779) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129357"",""Fibrillin C-terminal processing"")",2129357,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"Jupe, S",Yes,FBN1(28-2731) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485148"",""Fibrillin 1, 2,(3) degradation by MMP2, 9, 12 and 13"")",2485148,"Jupe, S",No,Fibrillin-3 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485148"",""Fibrillin 1, 2,(3) degradation by MMP2, 9, 12 and 13"")",2485148,"Jupe, S",No,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2485148"",""Fibrillin 1, 2,(3) degradation by MMP2, 9, 12 and 13"")",2485148,"Jupe, S",No,Fibrillin-2 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514772"",""Fibrillin-1 degradation by MMP3, CTSK, CTSL2"")",2514772,"Jupe, S",No,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514831"",""Fibrillin-1 degradation by MMP14"")",2514831,"Jupe, S",No,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2514823"",""Fibrillin-1 degradation by ELANE"")",2514823,"Jupe, S",No,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328033"",""Fibrillin-1 binds latent TGF-beta"")",2328033,"Jupe, S",Yes,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396399"",""Fibrillins bind BMPs"")",2396399,"Jupe, S",Yes,Fibrillin-3 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396399"",""Fibrillins bind BMPs"")",2396399,"Jupe, S",Yes,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396399"",""Fibrillins bind BMPs"")",2396399,"Jupe, S",Yes,Fibrillin-2 [extracellular region],Polymer,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2328037"",""Fibrillin-1 binds integrins"")",2328037,"Jupe, S",Yes,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129385"",""MFAP2, MFAP5 bind microfibrils"")",2129385,"Jupe, S",Yes,Fibrillin-3 [extracellular region],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129385"",""MFAP2, MFAP5 bind microfibrils"")",2129385,"Jupe, S",Yes,Fibrillin-1 [extracellular region],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129362"",""Fibrillin microfibril assembly"")",2129362,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2129385"",""MFAP2, MFAP5 bind microfibrils"")",2129385,"Jupe, S",Yes,Fibrillin-2 [extracellular region],Polymer,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2484965"",""Collagen type XIII binds Integrin alpha1beta1"")",2484965,"Jupe, S",No,Collagen type XIII [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473511"",""Collagen type XXIII binds Integrin alpha2beta1"")",2473511,"Jupe, S",No,Collagen type XXIII [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2167942"",""Collagen type XIII ectodomain shedding"")",2167942,"Jupe, S",No,Collagen type XIII [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168960"",""Collagen type XVII ectodomain shedding"")",2168960,"Jupe, S",No,Collagen type XVII [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172405"",""Collagen type XXIII ectodomain shedding"")",2172405,"Jupe, S",No,Collagen type XXIII [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2152276"",""Secretion of transmembrane collagens"")",2152276,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2471842"",""Collagen type XXV ectomain shedding"")",2471842,"Jupe, S",No,Collagen type XXV [plasma membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168923"",""Collagen type XVIII endostatin release"")",2168923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088264"",""Endostatin binds integrin alphaVbeta3, alphaVbeta5, alpha3beta1, alpha5beta1"")",4088264,"Jupe, S",No,5Hyl-COL18A1(?-1754) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168923"",""Collagen type XVIII endostatin release"")",2168923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088264"",""Endostatin binds integrin alphaVbeta3, alphaVbeta5, alpha3beta1, alpha5beta1"")",4088264,"Jupe, S",No,3x4Hyp-3Hyp-5Hyl-COL18A1(?-1754) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2168923"",""Collagen type XVIII endostatin release"")",2168923,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088264"",""Endostatin binds integrin alphaVbeta3, alphaVbeta5, alpha3beta1, alpha5beta1"")",4088264,"Jupe, S",No,3x4Hyp-5Hyl-COL18A1(?-1754) [extracellular region],EntityWithAccessionedSequence,Input,False,OR,0,False
