First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351849"",""Caspase-mediated cleavage of Etk"")",351849,"Schulze-Osthoff, K",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202960"",""Caspase mediated cleavage of C-IAP1"")",202960,"Schulze-Osthoff, K",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201630"",""Caspase-mediated cleavage of Acinus"")",201630,"Schulze-Osthoff, K",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350651"",""Caspase-mediated cleavage of MASK"")",350651,"Schulze-Osthoff, K",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211651"",""Cleavage of PAK-2 at 212"")",211651,"Jakobi, R",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627104"",""XIAP binds CASP3"")",9627104,"Shamovsky, V",Yes,Caspase-3 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418852"",""Caspase cleavage of UNC5B"")",418852,"Garapati, P V",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418846"",""Caspase cleavage of UNC5A"")",418846,"Garapati, P V",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114419"",""Dissociation of Caspase-3 from DIABLO:XIAP:Caspase-3"")",114419,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373705"",""Caspase cleavage of DCC"")",373705,"Garapati, P V",No,Caspase-3 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114440"",""Dissociation of DIABLO:XIAP from the apoptosome complex"")",114440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114261"",""Cleavage of Procaspase-7 by the apoptosome"")",114261,"Alnemri, E",Yes,Apoptosome [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114440"",""Dissociation of DIABLO:XIAP from the apoptosome complex"")",114440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114252"",""Cleavage of Procaspase-3 by the apoptosome"")",114252,"Alnemri, E",Yes,Apoptosome [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114440"",""Dissociation of DIABLO:XIAP from the apoptosome complex"")",114440,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627078"",""XIAP binds CASP9"")",9627078,"Shamovsky, V",Yes,Apoptosome [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139893"",""Granzyme-B activates BID by cleavage"")",139893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141367"",""Myristoylation of tBID by NMT1"")",141367,"Gopinathrao, G",Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139893"",""Granzyme-B activates BID by cleavage"")",139893,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168849"",""tBID binds to inactive BAX protein"")",168849,,Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139895"",""tBID activates BAK protein"")",139895,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114352"",""Sequestration of tBID by BCL-2"")",114352,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139895"",""tBID activates BAK protein"")",139895,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168848"",""tBID binds to inactive BAK protein"")",168848,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139895"",""tBID activates BAK protein"")",139895,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114263"",""Oligomerization  of BAK at the mitochondrial membrane"")",114263,,Yes,BAK1 activated [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139897"",""BAD displaces tBID from BCL-2 sequestration"")",139897,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114352"",""Sequestration of tBID by BCL-2"")",114352,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139897"",""BAD displaces tBID from BCL-2 sequestration"")",139897,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168848"",""tBID binds to inactive BAK protein"")",168848,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139898"",""Caspase-8 activates BID by cleavage"")",139898,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141367"",""Myristoylation of tBID by NMT1"")",141367,"Gopinathrao, G",Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139898"",""Caspase-8 activates BID by cleavage"")",139898,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168849"",""tBID binds to inactive BAX protein"")",168849,,Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139899"",""Sequestration of BAD protein by 14-3-3"")",139899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139906"",""Activation of BAD by calcineurin"")",139906,,Yes,14-3-3 proteins:p-S99-BAD complex [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139905"",""Translocation of activated BAD protein to mitochondria"")",139905,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139897"",""BAD displaces tBID from BCL-2 sequestration"")",139897,"Gopinathrao, G",Yes,BAD [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139906"",""Activation of BAD by calcineurin"")",139906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139905"",""Translocation of activated BAD protein to mitochondria"")",139905,,Yes,BAD [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139906"",""Activation of BAD by calcineurin"")",139906,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198347"",""AKT phosphorylates BAD"")",198347,"Annibali, D",Yes,BAD [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139908"",""Phosphorylation of DLC2 by MAPK8"")",139908,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139909"",""Translocation of BMF to mitochondria"")",139909,,Yes,p-BMF(1-89) [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139913"",""TP53 stimulates BBC3 (PUMA) expression"")",139913,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139914"",""Translocation of BBC3 (PUMA) protein to mitochondria"")",139914,"Gopinathrao, G",No,BBC3 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139917"",""tBID activates BAX protein"")",139917,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141367"",""Myristoylation of tBID by NMT1"")",141367,"Gopinathrao, G",Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139917"",""tBID activates BAX protein"")",139917,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168849"",""tBID binds to inactive BAX protein"")",168849,,Yes,BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139917"",""tBID activates BAX protein"")",139917,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114264"",""Translocation of activated BAX to the mitochondria"")",114264,,Yes,BAX activated [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139918"",""Phosphorylation of BIM by JNK"")",139918,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139919"",""Translocation of BIM to mitochondria"")",139919,,Yes,p-BCL2L11 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139920"",""Translocation of tBID to mitochondria"")",139920,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114352"",""Sequestration of tBID by BCL-2"")",114352,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139920"",""Translocation of tBID to mitochondria"")",139920,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168848"",""tBID binds to inactive BAK protein"")",168848,,Yes,MYS-BID(62-195) [mitochondrial outer membrane],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672196"",""Viral serpin blocks caspase-8 activity"")",2672196,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""RIPK3 binds RIPK1"")",5213462,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686930"",""RIPK3 is cleaved by CASP8"")",9686930,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357828"",""RIPK1 is cleaved by CASP8"")",5357828,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351863"",""Translocation of active caspase-8 to the mitochondrial membrane"")",351863,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201637"",""Caspase-mediated cleavage of plectin-1"")",201637,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350319"",""Caspase mediated cleavage of vimentin at IDVD (259)"")",350319,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139898"",""Caspase-8 activates BID by cleavage"")",139898,"Gopinathrao, G",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465448"",""Caspase-8 and FLIP(L) processing at DISC"")",3465448,"Shamovsky, V",Yes,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,,Yes,active caspase-8  [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140214"",""TP53 stimulates PMAIP1 (NOXA) expression"")",140214,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140216"",""Translocation of PMAIP1 (NOXA) to mitochondria"")",140216,"Gopinathrao, G",No,PMAIP1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140217"",""Transactivation of PMAIP1 (NOXA) by E2F1"")",140217,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140216"",""Translocation of PMAIP1 (NOXA) to mitochondria"")",140216,"Gopinathrao, G",Yes,PMAIP1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140221"",""Transactivation of BBC3 (PUMA) by E2F1"")",140221,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139914"",""Translocation of BBC3 (PUMA) protein to mitochondria"")",139914,"Gopinathrao, G",Yes,BBC3 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141367"",""Myristoylation of tBID by NMT1"")",141367,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139920"",""Translocation of tBID to mitochondria"")",139920,,Yes,MYS-BID(62-195) [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168848"",""tBID binds to inactive BAK protein"")",168848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139895"",""tBID activates BAK protein"")",139895,"Gopinathrao, G",Yes,tBID bound to inactive BAK [mitochondrial outer membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168849"",""tBID binds to inactive BAX protein"")",168849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139917"",""tBID activates BAX protein"")",139917,"Gopinathrao, G",Yes,tBID bound to inactive BAX [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198347"",""AKT phosphorylates BAD"")",198347,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139899"",""Sequestration of BAD protein by 14-3-3"")",139899,,Yes,p-S99-BAD [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211186"",""Cleavage of DFF45 (224) by caspase-3"")",211186,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211207"",""Cleaved fragments of DFF45 dissociate from  DFF40"")",211207,"Matthews, L",Yes,"caspase-3-cleaved DFFA (117,224):DFFB complex [nucleoplasm]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211190"",""Caspase 3-mediated cleavage of DFF45 (117)"")",211190,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211186"",""Cleavage of DFF45 (224) by caspase-3"")",211186,"Matthews, L",Yes,Caspase cleaved DFFA (117) [nucleoplasm],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211191"",""Association of DFF with alpha:beta importin"")",211191,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211206"",""Translocation of DFF to the nucleus"")",211206,"Matthews, L",Yes,DFF:associated with the importin-alpha:importin-beta complex [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211206"",""Translocation of DFF to the nucleus"")",211206,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9029667"",""DFF dissociates from importin-alpha:importin-beta"")",9029667,"Matthews, L",Yes,DFF:associated with the importin-alpha:importin-beta complex [nucleoplasm],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211207"",""Cleaved fragments of DFF45 dissociate from  DFF40"")",211207,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211193"",""Homodimerization  of DFF40"")",211193,"Matthews, L",Yes,DFFB [nucleoplasm],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211219"",""Translocation of caspase-3 to the nucleus"")",211219,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211186"",""Cleavage of DFF45 (224) by caspase-3"")",211186,"Matthews, L",Yes,active caspase-3 [nucleoplasm],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211219"",""Translocation of caspase-3 to the nucleus"")",211219,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211190"",""Caspase 3-mediated cleavage of DFF45 (117)"")",211190,"Matthews, L",Yes,active caspase-3 [nucleoplasm],Complex,Catalyst,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211224"",""Association of DFF40 with DFF45"")",211224,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211191"",""Association of DFF with alpha:beta importin"")",211191,"Matthews, L",Yes,DFFA:DFFB [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211239"",""Association of DFF40 with chromatin"")",211239,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211247"",""Cleavage of DNA by DFF40"")",211247,"Matthews, L",Yes,DFF40 associated with chromatin [nucleoplasm],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211583"",""Partial autophosphorylation of PAK-2 at  Ser-19, Ser-20, Ser-55, Ser-192, and Ser-197"")",211583,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211651"",""Cleavage of PAK-2 at 212"")",211651,"Jakobi, R",Yes,p-5S-PAK2 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211650"",""Autophosphorylation of PAK-2p34 in the activation loop"")",211650,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211712"",""Proteolytic PAK-2p34 fragment translocates to the nucleus"")",211712,"Jakobi, R",Yes,p-T402-PAK2(213-524) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211650"",""Autophosphorylation of PAK-2p34 in the activation loop"")",211650,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211716"",""Rho GTPase-activating protein 10 (RHG10) interacts with caspase-activated PAK-2p34"")",211716,"Jakobi, R",No,p-T402-PAK2(213-524) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211650"",""Autophosphorylation of PAK-2p34 in the activation loop"")",211650,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211734"",""Ubiquitination of PAK-2p34"")",211734,"Jakobi, R",No,p-T402-PAK2(213-524) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211651"",""Cleavage of PAK-2 at 212"")",211651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211650"",""Autophosphorylation of PAK-2p34 in the activation loop"")",211650,"Jakobi, R",Yes,PAK2(213-524) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211716"",""Rho GTPase-activating protein 10 (RHG10) interacts with caspase-activated PAK-2p34"")",211716,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211731"",""Interaction of PAK-2p34 with RGH10/ PS-GAP results in accumulation of PAK-2p34 in the perinuclear region"")",211731,"Jakobi, R",Yes,PAK-2p34:RHG10 complex [cytosol],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211734"",""Ubiquitination of PAK-2p34"")",211734,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211715"",""Proteasome mediated degradation of PAK-2p34"")",211715,"Jakobi, R",Yes,K48polyUb-p-T402-PAK-2p43 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672196"",""Viral serpin blocks caspase-8 activity"")",2672196,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""RIPK3 binds RIPK1"")",5213462,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686930"",""RIPK3 is cleaved by CASP8"")",9686930,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357828"",""RIPK1 is cleaved by CASP8"")",5357828,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351863"",""Translocation of active caspase-8 to the mitochondrial membrane"")",351863,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201637"",""Caspase-mediated cleavage of plectin-1"")",201637,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350319"",""Caspase mediated cleavage of vimentin at IDVD (259)"")",350319,"Schulze-Osthoff, K",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139898"",""Caspase-8 activates BID by cleavage"")",139898,"Gopinathrao, G",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465448"",""Caspase-8 and FLIP(L) processing at DISC"")",3465448,"Shamovsky, V",No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""Caspase-8 processing within TLR4 complex"")",2562564,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""Caspase-8 processing in the DISC"")",139952,,No,active caspase-8  [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-266204"",""Association of HMGB1/HMGB2 with chromatin"")",266204,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211247"",""Cleavage of DNA by DFF40"")",211247,"Matthews, L",Yes,HMGB1/HMGB2- bound chromatin [nucleoplasm],Complex,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465429"",""FLIP(S) and procaspase-8 form heterodimer"")",3465429,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""RIPK3 binds RIPK1"")",5213462,"Shamovsky, V",Yes,DISC:procaspase-8:FLIP(S) [plasma membrane],Complex,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351863"",""Translocation of active caspase-8 to the mitochondrial membrane"")",351863,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351894"",""Caspase mediated cleavage of BAP31"")",351894,"Schulze-Osthoff, K",Yes,active caspase-8  [mitochondrial outer membrane],Complex,Catalyst,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351894"",""Caspase mediated cleavage of BAP31"")",351894,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351948"",""Mitochondrial recruitment of Drp1"")",351948,"Schulze-Osthoff, K",Yes,BCAP31(2-164) [endoplasmic reticulum membrane],EntityWithAccessionedSequence,Positive Regulator,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351901"",""Caspase-mediated cleavage of MST3"")",351901,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351947"",""Nuclear translocation of catalytic domain of Mst3"")",351947,"Schulze-Osthoff, K",Yes,STK24(1-313) [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373700"",""Caspase-9 binds DCC:DIP13alpha complex"")",373700,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""Activation of caspase-3"")",418845,"Garapati, P V",Yes,DCC:DIP13alpha:Caspase-9 [plasma membrane],Complex,Catalyst,False,AND,1,True
